SppCode1,SppCode2,SIF,Direction,sd,2.50%,97.50%,Rhat,psiA,sd,2.50%,97.50%,Rhat,psiBA,sd,2.50%,97.50%,Rhat,psiBa,sd,2.50%,97.50%,Rhat,psiB,sd,2.50%,97.50%,Rhat,pA,sd,2.50%,97.50%,Rhat,pB,sd,2.50%,97.50%,Rhat
LESE,TRAN,0.82,None,0.19,0.44,1.18,1,0.24,0.07,0.13,0.38,1,0.53,0.13,0.27,0.78,1,0.68,0.07,0.54,0.81,1,0.64,0.06,0.52,0.76,1,0.01,0,0.01,0.02,1,0.08,0,0.07,0.08,1
LESE,TRST,0.91,None,0.14,0.61,1.16,1,0.24,0.06,0.13,0.37,1,0.72,0.12,0.46,0.93,1,0.81,0.06,0.69,0.92,1,0.79,0.05,0.68,0.89,1,0.01,0,0.01,0.02,1,0.03,0,0.03,0.04,1
LESE,TRSY,0.96,None,0.05,0.82,1.04,1,0.23,0.06,0.13,0.37,1,0.93,0.06,0.77,1,1,0.98,0.02,0.93,1,1,0.97,0.02,0.92,1,1,0.01,0,0.01,0.02,1,0.25,0,0.24,0.26,1
LOAF,CENA,0.94,None,0.07,0.76,1.05,1,0.94,0.03,0.86,0.98,1,0.21,0.05,0.11,0.32,1,0.4,0.21,0.06,0.83,1,0.22,0.05,0.13,0.33,1,0.05,0,0.04,0.05,1,0.06,0.01,0.05,0.07,1
LOAF,CICI,1.01,None,0.02,0.99,1.06,1,0.93,0.03,0.86,0.98,1,0.93,0.03,0.85,0.98,1,0.77,0.18,0.33,0.99,1,0.92,0.03,0.84,0.97,1,0.05,0,0.04,0.05,1,0.06,0,0.06,0.07,1
LOAF,ORAF,1.03,None,0.04,0.96,1.12,1,0.93,0.03,0.86,0.98,1,0.47,0.07,0.33,0.62,1,0.24,0.2,0.01,0.72,1,0.45,0.07,0.32,0.6,1,0.05,0,0.04,0.05,1,0.02,0,0.01,0.02,1
LOAF,OTCR,0.97,None,0.05,0.84,1.06,1,0.94,0.03,0.86,0.98,1,0.38,0.1,0.21,0.6,1,0.54,0.25,0.08,0.97,1,0.39,0.09,0.23,0.6,1,0.05,0,0.04,0.05,1,0.01,0,0,0.01,1
LOAF,PACY,1.01,Positive,0.01,1,1.05,1,0.94,0.03,0.86,0.99,1,0.98,0.02,0.94,1,1,0.79,0.17,0.37,0.99,1,0.97,0.02,0.92,1,1,0.05,0,0.04,0.05,1,0.34,0,0.33,0.35,1
LOAF,POLA,1.01,None,0.01,0.99,1.05,1,0.94,0.03,0.86,0.98,1,0.94,0.03,0.86,0.99,1,0.79,0.17,0.37,0.99,1,0.93,0.03,0.85,0.98,1,0.05,0,0.04,0.05,1,0.04,0,0.04,0.04,1
LOAF,SYCA,1.02,None,0.05,0.91,1.11,1,0.93,0.03,0.86,0.98,1,0.31,0.06,0.19,0.44,1,0.22,0.18,0.01,0.67,1,0.3,0.06,0.19,0.43,1,0.05,0,0.04,0.05,1,0.02,0,0.02,0.03,1
LOAF,SYGR,0.97,None,0.06,0.82,1.06,1,0.94,0.03,0.86,0.98,1,0.26,0.06,0.16,0.38,1,0.41,0.21,0.06,0.84,1,0.27,0.06,0.17,0.39,1,0.05,0,0.04,0.05,1,0.03,0,0.03,0.04,1
LOAF,TAOR,0.94,None,0.11,0.64,1.09,1,0.94,0.03,0.86,0.98,1,0.25,0.18,0.06,0.77,1,0.4,0.28,0.01,0.95,1,0.26,0.17,0.07,0.75,1,0.05,0,0.04,0.05,1,0,0,0,0.01,1
LOAF,TRSY,1.01,Positive,0.01,1,1.05,1,0.94,0.03,0.86,0.99,1,0.98,0.02,0.94,1,1,0.79,0.17,0.37,0.99,1,0.97,0.02,0.92,1,1,0.05,0,0.04,0.05,1,0.25,0,0.24,0.26,1
MATE,AEME,0.94,None,0.15,0.59,1.18,1,0.3,0.2,0.08,0.88,1,0.78,0.13,0.47,0.97,1,0.83,0.11,0.55,0.97,1,0.83,0.05,0.73,0.91,1,0,0,0,0.01,1,0.16,0,0.15,0.17,1
MATE,ALBU,0.74,None,0.61,0.02,2.27,1,0.31,0.2,0.08,0.86,1,0.12,0.11,0,0.4,1,0.21,0.13,0.06,0.59,1,0.17,0.05,0.08,0.27,1,0,0,0,0.01,1,0.02,0,0.01,0.03,1
MATE,ATPA,0.7,None,0.28,0.2,1.25,1,0.28,0.17,0.08,0.74,1,0.43,0.18,0.12,0.8,1,0.69,0.12,0.47,0.93,1,0.62,0.07,0.48,0.75,1,0,0,0,0.01,1,0.02,0,0.02,0.02,1
MATE,BDCR,1.58,None,0.7,0.45,3.14,1,0.28,0.18,0.08,0.83,1,0.35,0.16,0.09,0.7,1,0.2,0.1,0.04,0.42,1,0.23,0.05,0.13,0.34,1,0.01,0,0,0.01,1,0.03,0,0.02,0.03,1
MATE,CENA,1.55,None,0.69,0.44,3.11,1,0.28,0.18,0.08,0.81,1,0.33,0.15,0.09,0.67,1,0.19,0.09,0.04,0.38,1,0.22,0.05,0.13,0.33,1,0.01,0,0,0.01,1,0.06,0,0.05,0.07,1
MATE,CICI,0.85,None,0.13,0.53,1.05,1,0.24,0.15,0.08,0.72,1,0.79,0.13,0.47,0.97,1,0.95,0.06,0.84,1,1.01,0.92,0.03,0.84,0.97,1,0.01,0,0,0.01,1,0.06,0,0.06,0.07,1
MATE,GASA,0.9,None,0.49,0.15,2.03,1,0.31,0.2,0.08,0.85,1,0.25,0.14,0.04,0.57,1,0.31,0.13,0.11,0.67,1,0.28,0.06,0.17,0.4,1,0,0,0,0.01,1,0.03,0,0.02,0.03,1
MATE,GEGE,0.97,None,0.11,0.69,1.12,1,0.29,0.2,0.08,0.9,1,0.88,0.1,0.61,1,1,0.9,0.1,0.64,0.99,1.01,0.91,0.04,0.83,0.97,1,0,0,0,0.01,1,0.11,0,0.11,0.12,1
MATE,HEIC,0.99,None,0.53,0.17,2.17,1,0.3,0.19,0.08,0.81,1,0.34,0.19,0.05,0.77,1,0.35,0.13,0.12,0.69,1,0.34,0.08,0.21,0.5,1,0,0,0,0.01,1,0.01,0,0.01,0.02,1
MATE,HIAM,1.48,None,1.26,0.07,4.77,1,0.27,0.17,0.08,0.77,1,0.4,0.29,0.01,0.96,1,0.34,0.28,0.01,0.94,1,0.35,0.24,0.04,0.86,1,0.01,0,0,0.01,1,0,0,0,0.01,1
MATE,ICAL,1.45,None,0.31,0.86,2.11,1,0.28,0.16,0.08,0.7,1,0.83,0.14,0.5,0.99,1,0.48,0.16,0.12,0.79,1,0.59,0.1,0.41,0.8,1,0,0,0,0.01,1,0.01,0,0,0.01,1
MATE,LEMI,0.94,None,0.38,0.27,1.75,1,0.3,0.19,0.08,0.83,1,0.38,0.16,0.1,0.7,1,0.41,0.12,0.17,0.72,1,0.4,0.06,0.28,0.52,1,0,0,0,0.01,1,0.04,0,0.03,0.05,1
MATE,LOAF,0.85,None,0.14,0.53,1.04,1,0.23,0.14,0.08,0.66,1,0.78,0.13,0.47,0.97,1,0.95,0.06,0.85,1,1.1,0.92,0.03,0.84,0.98,1,0.01,0,0,0.01,1,0.05,0,0.04,0.05,1
MATE,MECA,0.72,None,0.29,0.21,1.3,1,0.28,0.17,0.08,0.76,1,0.43,0.18,0.12,0.79,1,0.66,0.12,0.43,0.92,1,0.59,0.07,0.46,0.73,1,0,0,0,0.01,1,0.02,0,0.01,0.02,1
MATE,MUMU,1.09,None,0.41,0.35,1.96,1,0.29,0.18,0.08,0.78,1,0.59,0.22,0.17,0.97,1,0.53,0.18,0.17,0.91,1,0.55,0.13,0.33,0.84,1,0,0,0,0.01,1,0.01,0,0,0.01,1
MATE,ORAF,0.92,None,0.38,0.26,1.73,1,0.31,0.19,0.08,0.82,1,0.42,0.18,0.11,0.8,1,0.47,0.14,0.21,0.81,1,0.45,0.07,0.32,0.6,1,0,0,0,0.01,1,0.02,0,0.01,0.02,1
MATE,OTCR,0.5,None,0.4,0.02,1.48,1,0.28,0.17,0.08,0.73,1,0.2,0.17,0.01,0.63,1,0.48,0.16,0.23,0.87,1,0.4,0.1,0.23,0.62,1,0,0,0,0.01,1,0.01,0,0,0.01,1
MATE,OUOU,1.08,None,0.13,0.77,1.3,1,0.32,0.21,0.08,0.86,1,0.88,0.11,0.61,1,1,0.76,0.13,0.34,0.92,1.01,0.81,0.05,0.71,0.9,1,0,0,0,0.01,1,0.1,0,0.09,0.1,1
MATE,PACY,0.95,None,0.07,0.75,1.04,1,0.25,0.18,0.07,0.88,1,0.92,0.08,0.7,1,1,0.97,0.05,0.89,1,1.06,0.97,0.02,0.92,1,1,0.01,0,0,0.01,1,0.34,0,0.33,0.35,1
MATE,PALE,0.93,None,0.77,0.03,2.86,1,0.31,0.2,0.08,0.88,1,0.15,0.13,0,0.5,1,0.19,0.13,0.04,0.59,1,0.16,0.06,0.07,0.29,1,0,0,0,0.01,1,0.01,0,0.01,0.02,1
MATE,POLA,0.85,None,0.13,0.53,1.03,1,0.22,0.13,0.07,0.57,1,0.79,0.13,0.48,0.97,1,0.96,0.05,0.87,1,1.09,0.93,0.03,0.85,0.98,1,0.01,0,0,0.01,1,0.04,0,0.04,0.04,1
MATE,SYCA,0.43,None,0.37,0.01,1.33,1,0.3,0.19,0.08,0.78,1,0.13,0.11,0,0.42,1,0.4,0.14,0.2,0.81,1,0.3,0.06,0.19,0.43,1,0,0,0,0.01,1,0.02,0,0.02,0.03,1
MATE,SYGR,1.34,None,0.57,0.39,2.6,1,0.29,0.19,0.08,0.82,1,0.36,0.16,0.1,0.69,1,0.25,0.11,0.06,0.49,1,0.27,0.06,0.17,0.39,1,0,0,0,0.01,1,0.03,0,0.03,0.04,1
MATE,TAOR,1.08,None,0.87,0.04,3.27,1,0.29,0.19,0.08,0.84,1,0.28,0.24,0.01,0.88,1,0.3,0.22,0.04,0.88,1,0.28,0.17,0.07,0.74,1,0,0,0,0.01,1,0,0,0,0.01,1
MATE,TRAN,0.94,None,0.24,0.45,1.39,1,0.3,0.19,0.08,0.81,1,0.6,0.16,0.28,0.89,1,0.66,0.12,0.38,0.9,1,0.64,0.06,0.52,0.76,1,0,0,0,0.01,1,0.08,0,0.07,0.08,1
MATE,TRST,1.11,None,0.14,0.8,1.35,1,0.32,0.21,0.08,0.85,1,0.88,0.1,0.61,1,1,0.72,0.14,0.27,0.9,1,0.79,0.05,0.68,0.89,1,0,0,0,0.01,1,0.03,0,0.03,0.04,1
MATE,TRSY,0.95,None,0.07,0.75,1.04,1,0.25,0.18,0.07,0.89,1,0.92,0.08,0.71,1,1,0.97,0.07,0.88,1,1.14,0.97,0.02,0.92,1,1,0.01,0,0,0.01,1,0.25,0,0.24,0.26,1
MECA,ALBU,0.87,None,0.25,0.39,1.36,1,0.6,0.07,0.46,0.74,1,0.15,0.06,0.05,0.28,1,0.2,0.08,0.06,0.39,1,0.17,0.05,0.08,0.27,1,0.02,0,0.01,0.02,1,0.02,0,0.01,0.03,1
MECA,CENA,0.77,None,0.21,0.38,1.18,1,0.6,0.07,0.46,0.74,1,0.17,0.06,0.07,0.31,1,0.3,0.09,0.13,0.5,1,0.22,0.05,0.13,0.33,1,0.02,0,0.01,0.02,1,0.06,0.01,0.05,0.07,1
MECA,CICI,1.02,None,0.04,0.95,1.11,1,0.6,0.07,0.46,0.73,1,0.94,0.04,0.83,0.99,1,0.89,0.07,0.73,0.99,1,0.92,0.04,0.84,0.97,1,0.02,0,0.01,0.02,1,0.06,0,0.06,0.07,1
MECA,GEGE,1,None,0.04,0.93,1.08,1,0.6,0.07,0.46,0.73,1,0.91,0.05,0.8,0.98,1,0.91,0.06,0.77,0.99,1,0.91,0.04,0.83,0.97,1,0.02,0,0.01,0.02,1,0.11,0,0.11,0.12,1
MECA,HIAM,1.14,None,0.37,0.34,1.81,1,0.59,0.07,0.46,0.73,1,0.43,0.28,0.03,0.96,1,0.31,0.27,0.01,0.93,1,0.38,0.23,0.04,0.84,1,0.02,0,0.01,0.02,1,0,0,0,0.01,1
MECA,LEMI,0.87,None,0.14,0.59,1.15,1,0.6,0.07,0.46,0.74,1,0.35,0.08,0.2,0.51,1,0.47,0.11,0.27,0.68,1,0.4,0.06,0.28,0.52,1,0.02,0,0.01,0.02,1,0.04,0,0.03,0.05,1
MECA,LOAF,1.02,None,0.04,0.95,1.11,1,0.6,0.07,0.46,0.73,1,0.94,0.04,0.84,0.99,1,0.89,0.07,0.73,0.99,1,0.92,0.03,0.84,0.97,1,0.02,0,0.01,0.02,1,0.05,0,0.04,0.05,1
MECA,ORAF,0.86,None,0.14,0.58,1.13,1,0.6,0.07,0.46,0.74,1,0.39,0.09,0.22,0.58,1,0.54,0.12,0.32,0.78,1,0.45,0.07,0.32,0.6,1,0.02,0,0.01,0.02,1,0.02,0,0.01,0.02,1
MECA,OTCR,1.19,None,0.19,0.83,1.57,1,0.6,0.07,0.46,0.74,1,0.48,0.13,0.25,0.78,1,0.29,0.13,0.07,0.59,1,0.4,0.1,0.23,0.63,1,0.02,0,0.01,0.02,1,0.01,0,0,0.01,1
MECA,PACY,1.01,None,0.02,0.97,1.05,1,0.6,0.07,0.46,0.73,1,0.97,0.03,0.9,1,1,0.96,0.04,0.86,1,1,0.97,0.02,0.91,1,1,0.02,0,0.01,0.02,1,0.34,0,0.33,0.35,1
MECA,POLA,0.99,None,0.03,0.93,1.06,1,0.6,0.07,0.46,0.73,1,0.92,0.05,0.81,0.99,1,0.93,0.05,0.81,1,1,0.93,0.03,0.85,0.98,1,0.02,0,0.01,0.02,1,0.04,0,0.04,0.04,1
MECA,SYCA,1.12,None,0.18,0.76,1.48,1,0.6,0.07,0.46,0.73,1,0.34,0.08,0.19,0.51,1,0.25,0.09,0.09,0.45,1,0.3,0.06,0.19,0.43,1,0.02,0,0.01,0.02,1,0.02,0,0.02,0.03,1
MECA,SYGR,0.75,None,0.19,0.39,1.12,1,0.6,0.07,0.46,0.74,1,0.2,0.07,0.09,0.35,1,0.37,0.1,0.19,0.58,1,0.27,0.06,0.17,0.39,1,0.02,0,0.01,0.02,1,0.03,0,0.03,0.04,1
MECA,TAOR,0.94,None,0.33,0.31,1.56,1,0.6,0.07,0.46,0.73,1,0.28,0.2,0.04,0.83,1,0.31,0.22,0.03,0.87,1,0.29,0.17,0.07,0.73,1,0.02,0,0.01,0.02,1,0,0,0,0.01,1
MECA,TRSY,1,None,0.02,0.97,1.05,1,0.6,0.07,0.46,0.73,1,0.97,0.03,0.91,1,1,0.96,0.04,0.86,1,1,0.97,0.02,0.92,1,1,0.02,0,0.01,0.02,1,0.25,0,0.24,0.26,1
MUMU,AEME,0.99,None,0.07,0.83,1.13,1,0.6,0.16,0.33,0.95,1,0.82,0.08,0.65,0.94,1,0.81,0.15,0.38,0.98,1,0.83,0.05,0.73,0.91,1,0.01,0,0,0.01,1,0.16,0,0.15,0.17,1
MUMU,ALBU,1.1,None,0.37,0.44,1.89,1,0.59,0.16,0.33,0.95,1,0.18,0.08,0.06,0.37,1,0.17,0.14,0.01,0.58,1,0.17,0.05,0.08,0.27,1,0.01,0,0,0.01,1,0.02,0,0.01,0.03,1
MUMU,CENA,1.19,None,0.33,0.61,1.89,1,0.57,0.16,0.33,0.94,1,0.26,0.09,0.11,0.46,1,0.19,0.13,0.02,0.55,1,0.22,0.05,0.13,0.33,1,0.01,0,0,0.01,1,0.06,0.01,0.05,0.07,1
MUMU,CICI,1,None,0.05,0.9,1.09,1,0.59,0.17,0.33,0.97,1,0.92,0.05,0.78,0.99,1,0.89,0.13,0.46,1,1,0.92,0.03,0.84,0.97,1,0.01,0,0,0.01,1,0.06,0,0.06,0.07,1
MUMU,GEGE,1.04,None,0.05,0.95,1.14,1,0.61,0.17,0.34,0.96,1,0.95,0.05,0.83,1,1,0.81,0.16,0.29,0.98,1,0.91,0.04,0.83,0.97,1,0.01,0,0,0.01,1,0.11,0,0.11,0.12,1
MUMU,HIAM,0.85,None,0.48,0.05,1.88,1,0.57,0.15,0.33,0.93,1,0.31,0.28,0.01,0.93,1,0.41,0.28,0.02,0.96,1,0.35,0.22,0.04,0.83,1,0.01,0,0,0.01,1,0,0,0,0.01,1
MUMU,LEMI,1.34,None,0.24,0.91,1.85,1,0.55,0.13,0.33,0.85,1,0.53,0.11,0.32,0.74,1,0.24,0.13,0.02,0.5,1,0.4,0.06,0.28,0.52,1,0.01,0,0,0.01,1,0.04,0,0.03,0.05,1
MUMU,LOAF,1,None,0.05,0.89,1.08,1,0.59,0.17,0.33,0.97,1,0.92,0.05,0.78,0.99,1,0.89,0.14,0.43,1,1,0.92,0.03,0.84,0.98,1,0.01,0,0,0.01,1,0.05,0,0.04,0.05,1
MUMU,MECA,1.02,None,0.16,0.71,1.34,1,0.6,0.15,0.34,0.93,1,0.61,0.11,0.38,0.83,1,0.57,0.18,0.16,0.9,1,0.59,0.07,0.46,0.73,1,0.01,0,0,0.01,1,0.02,0,0.01,0.02,1
MUMU,ORAF,0.87,None,0.21,0.46,1.28,1,0.59,0.15,0.34,0.92,1,0.39,0.11,0.18,0.63,1,0.54,0.18,0.19,0.92,1,0.45,0.07,0.31,0.59,1,0.01,0,0,0.01,1,0.02,0,0.01,0.02,1
MUMU,OTCR,1.26,None,0.29,0.73,1.87,1,0.57,0.14,0.33,0.89,1,0.5,0.16,0.23,0.86,1,0.28,0.17,0.02,0.69,1,0.4,0.1,0.23,0.63,1,0.01,0,0,0.01,1,0.01,0,0,0.01,1
MUMU,PACY,1,None,0.02,0.95,1.05,1,0.61,0.19,0.33,0.99,1,0.97,0.03,0.89,1,1,0.93,0.13,0.47,1,1.01,0.97,0.02,0.92,1,1,0.01,0,0,0.01,1,0.34,0,0.33,0.35,1
MUMU,PALE,1.33,None,0.43,0.57,2.26,1,0.55,0.15,0.32,0.93,1,0.21,0.1,0.06,0.45,1,0.12,0.12,0.01,0.43,1,0.16,0.06,0.07,0.3,1,0.01,0,0,0.01,1,0.01,0,0.01,0.02,1
MUMU,POLA,1.03,None,0.04,0.95,1.12,1,0.62,0.17,0.34,0.96,1,0.95,0.04,0.85,1,1,0.84,0.16,0.32,0.99,1,0.93,0.03,0.85,0.98,1,0.01,0,0,0.01,1,0.04,0,0.04,0.04,1
MUMU,SYCA,1.01,None,0.27,0.51,1.56,1,0.6,0.16,0.34,0.94,1,0.3,0.1,0.13,0.51,1,0.32,0.16,0.05,0.75,1,0.3,0.06,0.19,0.42,1,0.01,0,0,0.01,1,0.02,0,0.02,0.03,1
MUMU,SYGR,0.93,None,0.28,0.41,1.5,1,0.6,0.16,0.34,0.94,1,0.25,0.09,0.1,0.45,1,0.32,0.17,0.06,0.77,1,0.27,0.06,0.17,0.39,1,0.01,0,0,0.01,1,0.03,0,0.03,0.04,1
MUMU,TAOR,1.54,None,0.49,0.71,2.61,1,0.52,0.14,0.3,0.86,1,0.41,0.23,0.09,0.93,1,0.15,0.17,0,0.66,1,0.28,0.16,0.07,0.67,1,0.01,0,0,0.01,1,0,0,0,0.01,1
MUMU,TRST,1.15,None,0.09,0.99,1.34,1,0.59,0.15,0.34,0.88,1,0.92,0.06,0.76,1,1,0.59,0.18,0.12,0.84,1,0.8,0.05,0.69,0.89,1,0.01,0,0,0.01,1,0.03,0,0.03,0.04,1
MUMU,TRSY,1,None,0.02,0.95,1.05,1,0.61,0.18,0.33,0.98,1,0.97,0.03,0.9,1,1,0.93,0.12,0.54,1,1,0.97,0.02,0.92,1,1,0.01,0,0,0.01,1,0.25,0,0.24,0.26,1
OTCR,ORAF,0.7,None,0.23,0.29,1.18,1,0.4,0.11,0.23,0.64,1,0.32,0.12,0.12,0.57,1,0.55,0.11,0.34,0.79,1,0.45,0.07,0.32,0.6,1,0.01,0,0,0.01,1,0.02,0,0.01,0.02,1
OTCR,PACY,0.99,None,0.03,0.9,1.04,1,0.38,0.1,0.22,0.61,1,0.96,0.04,0.85,1,1,0.97,0.03,0.9,1,1.01,0.97,0.02,0.91,1,1,0.01,0,0,0.01,1,0.34,0,0.33,0.35,1
OTCR,SYCA,0.83,None,0.31,0.29,1.48,1,0.39,0.11,0.22,0.64,1,0.25,0.11,0.08,0.48,1,0.34,0.1,0.17,0.54,1,0.3,0.06,0.19,0.43,1,0.01,0,0,0.01,1,0.02,0,0.02,0.03,1
OUOU,AEME,1.11,Positive,0.05,1.04,1.22,1,0.82,0.05,0.72,0.91,1,0.92,0.04,0.84,0.98,1,0.42,0.14,0.17,0.69,1,0.83,0.05,0.73,0.91,1,0.1,0,0.09,0.1,1,0.16,0,0.15,0.17,1
OUOU,ALBU,1.1,None,0.11,0.85,1.3,1,0.82,0.05,0.72,0.91,1,0.19,0.06,0.09,0.31,1,0.09,0.08,0,0.3,1,0.17,0.05,0.09,0.28,1,0.1,0,0.09,0.1,1,0.02,0,0.01,0.03,1
OUOU,ATPA,0.99,None,0.05,0.89,1.09,1,0.82,0.05,0.72,0.91,1,0.61,0.07,0.47,0.76,1,0.64,0.15,0.34,0.91,1,0.62,0.07,0.49,0.75,1,0.1,0,0.09,0.1,1,0.02,0,0.02,0.02,1
OUOU,BDCR,0.71,Negative,0.14,0.43,0.95,1,0.82,0.05,0.72,0.91,1,0.16,0.05,0.07,0.28,1,0.52,0.15,0.24,0.8,1,0.23,0.05,0.13,0.34,1,0.1,0,0.09,0.1,1,0.03,0,0.02,0.03,1
OUOU,CENA,0.8,None,0.13,0.52,1.02,1,0.82,0.05,0.72,0.91,1,0.17,0.05,0.09,0.29,1,0.42,0.14,0.17,0.69,1,0.22,0.05,0.13,0.33,1,0.1,0,0.09,0.1,1,0.06,0.01,0.05,0.07,1
OUOU,CICI,1,None,0.02,0.97,1.04,1,0.82,0.05,0.72,0.91,1,0.92,0.04,0.83,0.98,1,0.92,0.08,0.72,1,1,0.92,0.04,0.84,0.97,1,0.1,0,0.09,0.1,1,0.06,0,0.06,0.07,1
OUOU,GASA,0.94,None,0.1,0.72,1.12,1,0.82,0.05,0.72,0.91,1,0.26,0.06,0.15,0.39,1,0.35,0.14,0.11,0.63,1,0.28,0.06,0.17,0.4,1,0.1,0,0.09,0.1,1,0.03,0,0.02,0.03,1
OUOU,GEGE,1.02,None,0.02,0.99,1.08,1,0.82,0.05,0.72,0.91,1,0.93,0.04,0.85,0.98,1,0.83,0.1,0.59,0.98,1,0.91,0.04,0.83,0.97,1,0.1,0,0.09,0.1,1,0.11,0,0.11,0.12,1
OUOU,HEIC,0.95,None,0.1,0.73,1.12,1,0.82,0.05,0.72,0.91,1,0.32,0.08,0.18,0.5,1,0.42,0.17,0.14,0.77,1,0.34,0.08,0.21,0.5,1,0.1,0,0.09,0.1,1,0.01,0,0.01,0.02,1
OUOU,HIAM,0.93,None,0.23,0.33,1.24,1,0.82,0.05,0.72,0.91,1,0.37,0.28,0.02,0.95,1,0.39,0.28,0.01,0.95,1,0.37,0.24,0.04,0.87,1,0.1,0,0.09,0.1,1,0,0,0,0.01,1
OUOU,ICAL,1.13,Positive,0.07,1.01,1.28,1,0.82,0.05,0.72,0.91,1,0.73,0.12,0.51,0.97,1,0.26,0.16,0.03,0.65,1,0.65,0.11,0.45,0.87,1,0.1,0,0.09,0.1,1,0.01,0,0,0.01,1
OUOU,LEMI,1.13,Positive,0.07,1,1.28,1,0.82,0.05,0.72,0.91,1,0.45,0.07,0.32,0.59,1,0.17,0.1,0.02,0.42,1,0.4,0.06,0.28,0.53,1,0.1,0,0.09,0.1,1,0.04,0,0.03,0.05,1
OUOU,LOAF,1,None,0.02,0.97,1.04,1,0.82,0.05,0.72,0.91,1,0.92,0.04,0.83,0.98,1,0.92,0.08,0.71,1,1,0.92,0.03,0.84,0.97,1,0.1,0,0.09,0.1,1,0.05,0,0.04,0.05,1
OUOU,MECA,0.95,None,0.05,0.84,1.05,1,0.82,0.05,0.72,0.91,1,0.56,0.08,0.41,0.71,1,0.73,0.14,0.43,0.96,1,0.59,0.07,0.45,0.73,1,0.1,0,0.09,0.1,1,0.02,0,0.01,0.02,1
OUOU,MUMU,1.05,None,0.08,0.9,1.21,1,0.82,0.05,0.72,0.91,1,0.6,0.15,0.34,0.93,1,0.44,0.21,0.1,0.89,1,0.57,0.14,0.34,0.87,1,0.1,0,0.09,0.1,1,0.01,0,0,0.01,1
OUOU,ORAF,1.13,Positive,0.07,1,1.28,1,0.82,0.05,0.72,0.91,1,0.51,0.08,0.36,0.67,1,0.19,0.12,0.03,0.47,1,0.45,0.07,0.32,0.6,1,0.1,0,0.09,0.1,1,0.02,0,0.01,0.02,1
OUOU,OTCR,0.88,None,0.1,0.66,1.06,1,0.82,0.05,0.72,0.91,1,0.34,0.1,0.18,0.57,1,0.59,0.19,0.24,0.95,1,0.39,0.09,0.23,0.59,1,0.1,0,0.09,0.1,1,0.01,0,0,0.01,1
OUOU,PACY,1.01,None,0.02,0.99,1.05,1,0.82,0.05,0.72,0.91,1,0.98,0.02,0.93,1,1,0.92,0.08,0.72,1,1,0.97,0.02,0.92,1,1,0.1,0,0.09,0.1,1,0.34,0,0.33,0.35,1
OUOU,PALE,1.07,None,0.13,0.76,1.29,1,0.82,0.05,0.72,0.91,1,0.17,0.07,0.07,0.33,1,0.11,0.1,0,0.37,1,0.16,0.06,0.07,0.3,1,0.1,0,0.09,0.1,1,0.01,0,0.01,0.02,1
OUOU,POLA,1.02,None,0.02,0.99,1.08,1,0.82,0.05,0.72,0.91,1,0.94,0.03,0.87,0.99,1,0.84,0.1,0.59,0.99,1,0.93,0.03,0.85,0.98,1,0.1,0,0.09,0.1,1,0.04,0,0.04,0.04,1
OUOU,SYCA,1.09,None,0.08,0.92,1.26,1,0.82,0.05,0.72,0.91,1,0.33,0.07,0.21,0.47,1,0.18,0.11,0.02,0.44,1,0.3,0.06,0.19,0.43,1,0.1,0,0.09,0.1,1,0.02,0,0.02,0.03,1
OUOU,SYGR,1.02,None,0.09,0.81,1.19,1,0.82,0.05,0.72,0.91,1,0.28,0.06,0.16,0.41,1,0.25,0.12,0.06,0.52,1,0.27,0.06,0.17,0.39,1,0.1,0,0.09,0.1,1,0.03,0,0.03,0.04,1
OUOU,TAOR,1.04,None,0.15,0.66,1.27,1,0.82,0.05,0.72,0.91,1,0.31,0.21,0.07,0.86,1,0.23,0.22,0.01,0.83,1,0.3,0.19,0.07,0.78,1,0.1,0,0.09,0.1,1,0,0,0,0.01,1
OUOU,TRAN,1.02,None,0.05,0.94,1.12,1,0.82,0.05,0.72,0.91,1,0.66,0.07,0.52,0.78,1,0.58,0.14,0.31,0.83,1,0.64,0.06,0.52,0.76,1,0.1,0,0.09,0.1,1,0.08,0,0.07,0.08,1
OUOU,TRST,1.08,Positive,0.04,1.01,1.18,1,0.82,0.05,0.72,0.91,1,0.86,0.05,0.75,0.95,1,0.5,0.14,0.24,0.77,1,0.8,0.05,0.69,0.89,1,0.1,0,0.09,0.1,1,0.03,0,0.03,0.04,1
OUOU,TRSY,1.01,None,0.02,0.99,1.05,1,0.82,0.05,0.72,0.91,1,0.98,0.02,0.93,1,1,0.92,0.08,0.71,1,1,0.97,0.02,0.92,1,1,0.1,0,0.09,0.1,1,0.25,0,0.24,0.26,1
PACY,ORAF,1,None,0.02,0.96,1.03,1,0.98,0.02,0.94,1,1,0.45,0.07,0.31,0.59,1,0.5,0.29,0.03,0.97,1,0.45,0.07,0.31,0.59,1,0.34,0,0.33,0.35,1,0.02,0,0.01,0.02,1
PALE,AEME,0.91,None,0.17,0.53,1.17,1,0.14,0.06,0.06,0.27,1,0.75,0.14,0.43,0.96,1,0.84,0.05,0.73,0.93,1,0.83,0.05,0.73,0.91,1,0.01,0,0.01,0.02,1,0.16,0,0.16,0.17,1
