,X,Camera,Species,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName,Sunrise,Sunset,Time.Numeric,Sunrise.Numeric,Sunset.Numeric,TimePeriod
1554,330414,L11,Baboon,12/1/16 4:48,12/1/16,4:48:35,29,0,0,0,Complete/L11/Baboon,12010321.JPG,4:55:49,18:06:59,4.809722222,4.930277778,18.11638889,Night
1555,330415,L11,Baboon,12/1/16 4:48,12/1/16,4:48:36,1,0,0,0,Complete/L11/Baboon,12010322.JPG,4:55:49,18:06:59,4.81,4.930277778,18.11638889,Night
1559,330416,L11,Baboon,12/1/16 4:50,12/1/16,4:50:02,86,1,0,0,Complete/L11/Baboon,12010323.JPG,4:55:49,18:06:59,4.833888889,4.930277778,18.11638889,Night
1561,330417,L11,Baboon,12/1/16 4:50,12/1/16,4:50:03,1,0,0,0,Complete/L11/Baboon,12010324.JPG,4:55:49,18:06:59,4.834166667,4.930277778,18.11638889,Night
1562,330418,L11,Baboon,12/1/16 4:50,12/1/16,4:50:41,38,1,0,0,Complete/L11/Baboon,12010325.JPG,4:55:49,18:06:59,4.844722222,4.930277778,18.11638889,Night
1563,330419,L11,Baboon,12/1/16 4:50,12/1/16,4:50:41,38,1,0,0,Complete/L11/Baboon,12010326.JPG,4:55:49,18:06:59,4.844722222,4.930277778,18.11638889,Night
1564,330420,L11,Baboon,12/1/16 4:51,12/1/16,4:51:19,38,1,0,0,Complete/L11/Baboon,12010327.JPG,4:55:49,18:06:59,4.855277778,4.930277778,18.11638889,Night
1565,330421,L11,Baboon,12/1/16 4:51,12/1/16,4:51:20,1,0,0,0,Complete/L11/Baboon,12010328.JPG,4:55:49,18:06:59,4.855555556,4.930277778,18.11638889,Night
1568,330422,L11,Baboon,12/1/16 4:52,12/1/16,4:52:34,74,1,0,0,Complete/L11/Baboon,12010329.JPG,4:55:49,18:06:59,4.876111111,4.930277778,18.11638889,Night
1569,330423,L11,Baboon,12/1/16 4:52,12/1/16,4:52:34,74,1,0,0,Complete/L11/Baboon,12010330.JPG,4:55:49,18:06:59,4.876111111,4.930277778,18.11638889,Night
1582,330424,L11,Baboon,12/1/16 4:54,12/1/16,4:54:40,126,2,0,0,Complete/L11/Baboon,12010331.JPG,4:55:49,18:06:59,4.911111111,4.930277778,18.11638889,Night
1583,330425,L11,Baboon,12/1/16 4:54,12/1/16,4:54:41,1,0,0,0,Complete/L11/Baboon,12010332.JPG,4:55:49,18:06:59,4.911388889,4.930277778,18.11638889,Night
1590,330426,L11,Baboon,12/1/16 4:55,12/1/16,4:55:16,35,1,0,0,Complete/L11/Baboon,12010333.JPG,4:55:49,18:06:59,4.921111111,4.930277778,18.11638889,Night
1591,330427,L11,Baboon,12/1/16 4:55,12/1/16,4:55:16,35,1,0,0,Complete/L11/Baboon,12010334.JPG,4:55:49,18:06:59,4.921111111,4.930277778,18.11638889,Night
1602,330428,L11,Baboon,12/1/16 4:56,12/1/16,4:56:12,56,1,0,0,Complete/L11/Baboon,12010335.JPG,4:55:49,18:06:59,4.936666667,4.930277778,18.11638889,Day
1603,330429,L11,Baboon,12/1/16 4:56,12/1/16,4:56:12,56,1,0,0,Complete/L11/Baboon,12010336.JPG,4:55:49,18:06:59,4.936666667,4.930277778,18.11638889,Day
1606,330430,L11,Baboon,12/1/16 4:57,12/1/16,4:57:02,50,1,0,0,Complete/L11/Baboon,12010337.JPG,4:55:49,18:06:59,4.950555556,4.930277778,18.11638889,Day
1607,330431,L11,Baboon,12/1/16 4:57,12/1/16,4:57:03,1,0,0,0,Complete/L11/Baboon,12010338.JPG,4:55:49,18:06:59,4.950833333,4.930277778,18.11638889,Day
3428,330444,L11,Baboon,12/2/16 18:12,12/2/16,18:12:56,94531,1576,26.3,1.1,Complete/L11/Baboon,12020375.JPG,4:55:58,18:07:37,18.21555556,4.932777778,18.12694444,Night
3429,330445,L11,Baboon,12/2/16 18:12,12/2/16,18:12:57,1,0,0,0,Complete/L11/Baboon,12020376.JPG,4:55:58,18:07:37,18.21583333,4.932777778,18.12694444,Night
1519,330446,L11,Baboon,12/3/16 4:39,12/3/16,4:39:26,37589,626,10.4,0.4,Complete/L11/Baboon,12030377.JPG,4:56:07,18:08:15,4.657222222,4.935277778,18.1375,Night
1520,330447,L11,Baboon,12/3/16 4:39,12/3/16,4:39:27,1,0,0,0,Complete/L11/Baboon,12030378.JPG,4:56:07,18:08:15,4.6575,4.935277778,18.1375,Night
1534,330448,L11,Baboon,12/3/16 4:42,12/3/16,4:42:07,160,3,0,0,Complete/L11/Baboon,12030379.JPG,4:56:07,18:08:15,4.701944444,4.935277778,18.1375,Night
1535,330449,L11,Baboon,12/3/16 4:42,12/3/16,4:42:08,1,0,0,0,Complete/L11/Baboon,12030380.JPG,4:56:07,18:08:15,4.702222222,4.935277778,18.1375,Night
1572,330451,L11,Baboon,12/4/16 4:53,12/4/16,4:53:38,44510,742,12.4,0.5,Complete/L11/Baboon,12040391.JPG,4:56:19,18:08:52,4.893888889,4.938611111,18.14777778,Night
1573,330452,L11,Baboon,12/4/16 4:53,12/4/16,4:53:39,1,0,0,0,Complete/L11/Baboon,12040392.JPG,4:56:19,18:08:52,4.894166667,4.938611111,18.14777778,Night
1578,330453,L11,Baboon,12/4/16 4:54,12/4/16,4:54:09,30,0,0,0,Complete/L11/Baboon,12040393.JPG,4:56:19,18:08:52,4.9025,4.938611111,18.14777778,Night
1579,330454,L11,Baboon,12/4/16 4:54,12/4/16,4:54:10,1,0,0,0,Complete/L11/Baboon,12040394.JPG,4:56:19,18:08:52,4.902777778,4.938611111,18.14777778,Night
1592,330455,L11,Baboon,12/4/16 4:55,12/4/16,4:55:18,68,1,0,0,Complete/L11/Baboon,12040395.JPG,4:56:19,18:08:52,4.921666667,4.938611111,18.14777778,Night
1593,330456,L11,Baboon,12/4/16 4:55,12/4/16,4:55:19,1,0,0,0,Complete/L11/Baboon,12040396.JPG,4:56:19,18:08:52,4.921944444,4.938611111,18.14777778,Night
3452,334955,L13,Baboon,3/1/17 18:16,3/1/17,18:16:31,187928,3132,52.2,2.2,Complete/L13/Baboon,03010333.JPG,5:40:41,18:08:22,18.27527778,5.678055556,18.13944444,Night
2923,334958,L13,Baboon,3/9/17 17:33,3/9/17,17:33:03,530430,8840,147.3,6.1,Complete/L13/Baboon,03090349.JPG,5:43:11,18:02:13,17.55083333,5.719722222,18.03694444,Day
3017,334999,L13,Baboon,4/12/17 17:37,4/12/17,17:37:02,3180,53,0.9,0,Complete/L13/Baboon,04120439.JPG,5:51:38,17:34:18,17.61722222,5.860555556,17.57166667,Night
3018,335000,L13,Baboon,4/12/17 17:37,4/12/17,17:37:03,1,0,0,0,Complete/L13/Baboon,04120440.JPG,5:51:38,17:34:18,17.6175,5.860555556,17.57166667,Night
2347,335001,L13,Baboon,4/13/17 5:45,4/13/17,5:45:26,43703,728,12.1,0.5,Complete/L13/Baboon,04130441.JPG,5:51:53,17:33:33,5.757222222,5.864722222,17.55916667,Night
2348,335002,L13,Baboon,4/13/17 5:45,4/13/17,5:45:27,1,0,0,0,Complete/L13/Baboon,04130442.JPG,5:51:53,17:33:33,5.7575,5.864722222,17.55916667,Night
2710,335003,L13,Baboon,4/13/17 5:54,4/13/17,5:54:43,556,9,0.2,0,Complete/L13/Baboon,04130443.JPG,5:51:53,17:33:33,5.911944444,5.864722222,17.55916667,Day
2712,335004,L13,Baboon,4/13/17 5:54,4/13/17,5:54:44,1,0,0,0,Complete/L13/Baboon,04130444.JPG,5:51:53,17:33:33,5.912222222,5.864722222,17.55916667,Day
2720,335005,L13,Baboon,4/13/17 5:55,4/13/17,5:55:15,31,1,0,0,Complete/L13/Baboon,04130445.JPG,5:51:53,17:33:33,5.920833333,5.864722222,17.55916667,Day
2721,335006,L13,Baboon,4/13/17 5:55,4/13/17,5:55:16,1,0,0,0,Complete/L13/Baboon,04130446.JPG,5:51:53,17:33:33,5.921111111,5.864722222,17.55916667,Day
2734,335007,L13,Baboon,4/13/17 5:55,4/13/17,5:55:49,33,1,0,0,Complete/L13/Baboon,04130447.JPG,5:51:53,17:33:33,5.930277778,5.864722222,17.55916667,Day
2735,335008,L13,Baboon,4/13/17 5:55,4/13/17,5:55:50,1,0,0,0,Complete/L13/Baboon,04130448.JPG,5:51:53,17:33:33,5.930555556,5.864722222,17.55916667,Day
2775,335009,L13,Baboon,4/13/17 5:57,4/13/17,5:57:04,74,1,0,0,Complete/L13/Baboon,04130449.JPG,5:51:53,17:33:33,5.951111111,5.864722222,17.55916667,Day
2776,335010,L13,Baboon,4/13/17 5:57,4/13/17,5:57:04,74,1,0,0,Complete/L13/Baboon,04130450.JPG,5:51:53,17:33:33,5.951111111,5.864722222,17.55916667,Day
1785,334857,L13,Baboon,11/8/16 5:16,11/8/16,5:16:05,0,0,0,0,Complete/L13/Baboon,11080015.JPG,4:58:31,17:53:24,5.268055556,4.975277778,17.89,Day
1786,334858,L13,Baboon,11/8/16 5:16,11/8/16,5:16:05,0,0,0,0,Complete/L13/Baboon,11080016.JPG,4:58:31,17:53:24,5.268055556,4.975277778,17.89,Day
2403,334861,L13,Baboon,11/14/16 5:46,11/14/16,5:46:47,477923,7965,132.8,5.5,Complete/L13/Baboon,11140025.JPG,4:56:43,17:56:39,5.779722222,4.945277778,17.94416667,Day
2404,334862,L13,Baboon,11/14/16 5:46,11/14/16,5:46:47,477923,7965,132.8,5.5,Complete/L13/Baboon,11140026.JPG,4:56:43,17:56:39,5.779722222,4.945277778,17.94416667,Day
2114,336313,M08,Baboon,12/27/16 5:35,12/27/16,5:35:17,158138,2636,43.9,1.8,Complete/M08/Baboon,01210276.JPG,5:05:33,18:21:23,5.588055556,5.0925,18.35638889,Day
2115,336314,M08,Baboon,12/27/16 5:35,12/27/16,5:35:18,1,0,0,0,Complete/M08/Baboon,01210277.JPG,5:05:33,18:21:23,5.588333333,5.0925,18.35638889,Day
2801,336136,M08,Baboon,11/15/16 5:57,11/15/16,5:57:49,71946,1199,20,0.8,Complete/M08/Baboon,11150163.JPG,4:56:29,17:57:13,5.963611111,4.941388889,17.95361111,Day
2802,336137,M08,Baboon,11/15/16 5:57,11/15/16,5:57:51,2,0,0,0,Complete/M08/Baboon,11150164.JPG,4:56:29,17:57:13,5.964166667,4.941388889,17.95361111,Day
2546,336189,M08,Baboon,11/27/16 5:50,11/27/16,5:50:40,67945,1132,18.9,0.8,Complete/M08/Baboon,11270445.JPG,4:55:28,18:04:29,5.844444444,4.924444444,18.07472222,Day
2550,336190,M08,Baboon,11/27/16 5:50,11/27/16,5:50:42,2,0,0,0,Complete/M08/Baboon,11270446.JPG,4:55:28,18:04:29,5.845,4.924444444,18.07472222,Day
3061,340148,M10,Baboon,1/3/17 17:40,1/3/17,17:40:32,1780,30,0.5,0,Complete/M10/Baboon,01030253.JPG,5:09:44,18:23:50,17.67555556,5.162222222,18.39722222,Day
3063,340149,M10,Baboon,1/3/17 17:40,1/3/17,17:40:34,2,0,0,0,Complete/M10/Baboon,01030254.JPG,5:09:44,18:23:50,17.67611111,5.162222222,18.39722222,Day
2377,339421,M10,Baboon,11/9/16 5:46,11/9/16,5:46:09,0,0,0,0,Complete/M10/Baboon,11090029.JPG,4:58:10,17:53:55,5.769166667,4.969444444,17.89861111,Day
2378,339422,M10,Baboon,11/9/16 5:46,11/9/16,5:46:10,1,0,0,0,Complete/M10/Baboon,11090030.JPG,4:58:10,17:53:55,5.769444444,4.969444444,17.89861111,Day
2414,339423,M10,Baboon,11/9/16 5:47,11/9/16,5:47:09,59,1,0,0,Complete/M10/Baboon,11090031.JPG,4:58:10,17:53:55,5.785833333,4.969444444,17.89861111,Day
2416,339424,M10,Baboon,11/9/16 5:47,11/9/16,5:47:11,2,0,0,0,Complete/M10/Baboon,11090032.JPG,4:58:10,17:53:55,5.786388889,4.969444444,17.89861111,Day
1715,339435,M10,Baboon,11/12/16 5:09,11/12/16,5:09:38,166222,2770,46.2,1.9,Complete/M10/Baboon,11120099.JPG,4:57:14,17:55:32,5.160555556,4.953888889,17.92555556,Day
1716,339436,M10,Baboon,11/12/16 5:09,11/12/16,5:09:38,166222,2770,46.2,1.9,Complete/M10/Baboon,11120100.JPG,4:57:14,17:55:32,5.160555556,4.953888889,17.92555556,Day
1727,339437,M10,Baboon,11/12/16 5:10,11/12/16,5:10:50,72,1,0,0,Complete/M10/Baboon,11120101.JPG,4:57:14,17:55:32,5.180555556,4.953888889,17.92555556,Day
1728,339438,M10,Baboon,11/12/16 5:10,11/12/16,5:10:52,2,0,0,0,Complete/M10/Baboon,11120102.JPG,4:57:14,17:55:32,5.181111111,4.953888889,17.92555556,Day
1755,339439,M10,Baboon,11/12/16 5:13,11/12/16,5:13:45,173,3,0,0,Complete/M10/Baboon,11120103.JPG,4:57:14,17:55:32,5.229166667,4.953888889,17.92555556,Day
1758,339440,M10,Baboon,11/12/16 5:13,11/12/16,5:13:47,2,0,0,0,Complete/M10/Baboon,11120104.JPG,4:57:14,17:55:32,5.229722222,4.953888889,17.92555556,Day
1792,339441,M10,Baboon,11/12/16 5:16,11/12/16,5:16:58,191,3,0,0,Complete/M10/Baboon,11120105.JPG,4:57:14,17:55:32,5.282777778,4.953888889,17.92555556,Day
1793,339442,M10,Baboon,11/12/16 5:17,11/12/16,5:17:00,2,0,0,0,Complete/M10/Baboon,11120106.JPG,4:57:14,17:55:32,5.283333333,4.953888889,17.92555556,Day
1818,339443,M10,Baboon,11/12/16 5:19,11/12/16,5:19:20,140,2,0,0,Complete/M10/Baboon,11120107.JPG,4:57:14,17:55:32,5.322222222,4.953888889,17.92555556,Day
1819,339444,M10,Baboon,11/12/16 5:19,11/12/16,5:19:21,1,0,0,0,Complete/M10/Baboon,11120108.JPG,4:57:14,17:55:32,5.3225,4.953888889,17.92555556,Day
1856,339445,M10,Baboon,11/12/16 5:21,11/12/16,5:21:22,121,2,0,0,Complete/M10/Baboon,11120109.JPG,4:57:14,17:55:32,5.356111111,4.953888889,17.92555556,Day
1858,339446,M10,Baboon,11/12/16 5:21,11/12/16,5:21:24,2,0,0,0,Complete/M10/Baboon,11120110.JPG,4:57:14,17:55:32,5.356666667,4.953888889,17.92555556,Day
1899,339447,M10,Baboon,11/12/16 5:23,11/12/16,5:23:42,138,2,0,0,Complete/M10/Baboon,11120111.JPG,4:57:14,17:55:32,5.395,4.953888889,17.92555556,Day
1900,339448,M10,Baboon,11/12/16 5:23,11/12/16,5:23:44,2,0,0,0,Complete/M10/Baboon,11120112.JPG,4:57:14,17:55:32,5.395555556,4.953888889,17.92555556,Day
1917,339449,M10,Baboon,11/12/16 5:24,11/12/16,5:24:17,33,1,0,0,Complete/M10/Baboon,11120113.JPG,4:57:14,17:55:32,5.404722222,4.953888889,17.92555556,Day
1918,339450,M10,Baboon,11/12/16 5:24,11/12/16,5:24:17,33,1,0,0,Complete/M10/Baboon,11120114.JPG,4:57:14,17:55:32,5.404722222,4.953888889,17.92555556,Day
1938,339451,M10,Baboon,11/12/16 5:25,11/12/16,5:25:29,72,1,0,0,Complete/M10/Baboon,11120115.JPG,4:57:14,17:55:32,5.424722222,4.953888889,17.92555556,Day
1939,339452,M10,Baboon,11/12/16 5:25,11/12/16,5:25:31,2,0,0,0,Complete/M10/Baboon,11120116.JPG,4:57:14,17:55:32,5.425277778,4.953888889,17.92555556,Day
1721,339515,M10,Baboon,11/21/16 5:10,11/21/16,5:10:24,72677,1211,20.2,0.8,Complete/M10/Baboon,11210379.JPG,4:55:35,18:00:46,5.173333333,4.926388889,18.01277778,Day
1722,339516,M10,Baboon,11/21/16 5:10,11/21/16,5:10:26,2,0,0,0,Complete/M10/Baboon,11210380.JPG,4:55:35,18:00:46,5.173888889,4.926388889,18.01277778,Day
2063,339517,M10,Baboon,11/21/16 5:32,11/21/16,5:32:24,1318,22,0.4,0,Complete/M10/Baboon,11210381.JPG,4:55:35,18:00:46,5.54,4.926388889,18.01277778,Day
2066,339518,M10,Baboon,11/21/16 5:32,11/21/16,5:32:26,2,0,0,0,Complete/M10/Baboon,11210382.JPG,4:55:35,18:00:46,5.540555556,4.926388889,18.01277778,Day
2110,339519,M10,Baboon,11/21/16 5:35,11/21/16,5:35:03,157,3,0,0,Complete/M10/Baboon,11210383.JPG,4:55:35,18:00:46,5.584166667,4.926388889,18.01277778,Day
2111,339520,M10,Baboon,11/21/16 5:35,11/21/16,5:35:05,2,0,0,0,Complete/M10/Baboon,11210384.JPG,4:55:35,18:00:46,5.584722222,4.926388889,18.01277778,Day
2204,339521,M10,Baboon,11/22/16 5:40,11/22/16,5:40:13,86708,1445,24.1,1,Complete/M10/Baboon,11220399.JPG,4:55:30,18:01:23,5.670277778,4.925,18.02305556,Day
2206,339522,M10,Baboon,11/22/16 5:40,11/22/16,5:40:15,2,0,0,0,Complete/M10/Baboon,11220400.JPG,4:55:30,18:01:23,5.670833333,4.925,18.02305556,Day
2255,339523,M10,Baboon,11/22/16 5:42,11/22/16,5:42:00,105,2,0,0,Complete/M10/Baboon,11220401.JPG,4:55:30,18:01:23,5.7,4.925,18.02305556,Day
2256,339524,M10,Baboon,11/22/16 5:42,11/22/16,5:42:02,2,0,0,0,Complete/M10/Baboon,11220402.JPG,4:55:30,18:01:23,5.700555556,4.925,18.02305556,Day
1680,339557,M10,Baboon,11/25/16 5:06,11/25/16,5:06:55,160864,2681,44.7,1.9,Complete/M10/Baboon,11250523.JPG,4:55:25,18:03:14,5.115277778,4.923611111,18.05388889,Day
1753,339558,M10,Baboon,11/25/16 5:13,11/25/16,5:13:36,401,7,0.1,0,Complete/M10/Baboon,11250525.JPG,4:55:25,18:03:14,5.226666667,4.923611111,18.05388889,Day
1754,339559,M10,Baboon,11/25/16 5:13,11/25/16,5:13:38,2,0,0,0,Complete/M10/Baboon,11250526.JPG,4:55:25,18:03:14,5.227222222,4.923611111,18.05388889,Day
1828,339560,M10,Baboon,11/25/16 5:19,11/25/16,5:19:53,375,6,0.1,0,Complete/M10/Baboon,11250527.JPG,4:55:25,18:03:14,5.331388889,4.923611111,18.05388889,Day
1831,339561,M10,Baboon,11/25/16 5:19,11/25/16,5:19:55,2,0,0,0,Complete/M10/Baboon,11250528.JPG,4:55:25,18:03:14,5.331944444,4.923611111,18.05388889,Day
1852,339562,M10,Baboon,11/25/16 5:20,11/25/16,5:20:55,60,1,0,0,Complete/M10/Baboon,11250529.JPG,4:55:25,18:03:14,5.348611111,4.923611111,18.05388889,Day
1853,339563,M10,Baboon,11/25/16 5:20,11/25/16,5:20:56,1,0,0,0,Complete/M10/Baboon,11250530.JPG,4:55:25,18:03:14,5.348888889,4.923611111,18.05388889,Day
1872,339564,M10,Baboon,11/25/16 5:22,11/25/16,5:22:17,81,1,0,0,Complete/M10/Baboon,11250531.JPG,4:55:25,18:03:14,5.371388889,4.923611111,18.05388889,Day
1873,339565,M10,Baboon,11/25/16 5:22,11/25/16,5:22:19,2,0,0,0,Complete/M10/Baboon,11250532.JPG,4:55:25,18:03:14,5.371944444,4.923611111,18.05388889,Day
1909,339566,M10,Baboon,11/25/16 5:23,11/25/16,5:23:50,91,2,0,0,Complete/M10/Baboon,11250533.JPG,4:55:25,18:03:14,5.397222222,4.923611111,18.05388889,Day
1912,339567,M10,Baboon,11/25/16 5:23,11/25/16,5:23:52,2,0,0,0,Complete/M10/Baboon,11250534.JPG,4:55:25,18:03:14,5.397777778,4.923611111,18.05388889,Day
1923,339568,M10,Baboon,11/25/16 5:24,11/25/16,5:24:42,50,1,0,0,Complete/M10/Baboon,11250535.JPG,4:55:25,18:03:14,5.411666667,4.923611111,18.05388889,Day
1924,339569,M10,Baboon,11/25/16 5:24,11/25/16,5:24:44,2,0,0,0,Complete/M10/Baboon,11250536.JPG,4:55:25,18:03:14,5.412222222,4.923611111,18.05388889,Day
1931,339570,M10,Baboon,11/25/16 5:25,11/25/16,5:25:17,33,1,0,0,Complete/M10/Baboon,11250537.JPG,4:55:25,18:03:14,5.421388889,4.923611111,18.05388889,Day
1933,339571,M10,Baboon,11/25/16 5:25,11/25/16,5:25:19,2,0,0,0,Complete/M10/Baboon,11250538.JPG,4:55:25,18:03:14,5.421944444,4.923611111,18.05388889,Day
1954,339572,M10,Baboon,11/25/16 5:26,11/25/16,5:26:45,86,1,0,0,Complete/M10/Baboon,11250539.JPG,4:55:25,18:03:14,5.445833333,4.923611111,18.05388889,Day
1956,339573,M10,Baboon,11/25/16 5:26,11/25/16,5:26:47,2,0,0,0,Complete/M10/Baboon,11250540.JPG,4:55:25,18:03:14,5.446388889,4.923611111,18.05388889,Day
1995,339574,M10,Baboon,11/25/16 5:29,11/25/16,5:29:06,139,2,0,0,Complete/M10/Baboon,11250541.JPG,4:55:25,18:03:14,5.485,4.923611111,18.05388889,Day
1996,339575,M10,Baboon,11/25/16 5:29,11/25/16,5:29:08,2,0,0,0,Complete/M10/Baboon,11250542.JPG,4:55:25,18:03:14,5.485555556,4.923611111,18.05388889,Day
2069,339576,M10,Baboon,11/25/16 5:32,11/25/16,5:32:36,208,3,0,0,Complete/M10/Baboon,11250543.JPG,4:55:25,18:03:14,5.543333333,4.923611111,18.05388889,Day
2070,339577,M10,Baboon,11/25/16 5:32,11/25/16,5:32:37,1,0,0,0,Complete/M10/Baboon,11250544.JPG,4:55:25,18:03:14,5.543611111,4.923611111,18.05388889,Day
2245,339578,M10,Baboon,11/25/16 5:41,11/25/16,5:41:31,534,9,0.2,0,Complete/M10/Baboon,11250545.JPG,4:55:25,18:03:14,5.691944444,4.923611111,18.05388889,Day
2249,339579,M10,Baboon,11/25/16 5:41,11/25/16,5:41:33,2,0,0,0,Complete/M10/Baboon,11250546.JPG,4:55:25,18:03:14,5.6925,4.923611111,18.05388889,Day
2296,339580,M10,Baboon,11/25/16 5:43,11/25/16,5:43:58,145,2,0,0,Complete/M10/Baboon,11250547.JPG,4:55:25,18:03:14,5.732777778,4.923611111,18.05388889,Day
2300,339581,M10,Baboon,11/25/16 5:44,11/25/16,5:44:00,2,0,0,0,Complete/M10/Baboon,11250548.JPG,4:55:25,18:03:14,5.733333333,4.923611111,18.05388889,Day
2624,339582,M10,Baboon,11/25/16 5:52,11/25/16,5:52:27,507,8,0.1,0,Complete/M10/Baboon,11250555.JPG,4:55:25,18:03:14,5.874166667,4.923611111,18.05388889,Day
2702,339583,M10,Baboon,11/25/16 5:54,11/25/16,5:54:26,119,2,0,0,Complete/M10/Baboon,11250557.JPG,4:55:25,18:03:14,5.907222222,4.923611111,18.05388889,Day
2703,339584,M10,Baboon,11/25/16 5:54,11/25/16,5:54:30,4,0,0,0,Complete/M10/Baboon,11250558.JPG,4:55:25,18:03:14,5.908333333,4.923611111,18.05388889,Day
1756,339632,M10,Baboon,11/26/16 5:13,11/26/16,5:13:45,52195,870,14.5,0.6,Complete/M10/Baboon,11260629.JPG,4:55:26,18:03:51,5.229166667,4.923888889,18.06416667,Day
1964,339635,M10,Baboon,11/27/16 5:27,11/27/16,5:27:23,81199,1353,22.6,0.9,Complete/M10/Baboon,11270653.JPG,4:55:28,18:04:29,5.456388889,4.924444444,18.07472222,Day
1965,339636,M10,Baboon,11/27/16 5:27,11/27/16,5:27:25,2,0,0,0,Complete/M10/Baboon,11270654.JPG,4:55:28,18:04:29,5.456944444,4.924444444,18.07472222,Day
2207,339637,M10,Baboon,11/27/16 5:40,11/27/16,5:40:15,770,13,0.2,0,Complete/M10/Baboon,11270655.JPG,4:55:28,18:04:29,5.670833333,4.924444444,18.07472222,Day
2210,339638,M10,Baboon,11/27/16 5:40,11/27/16,5:40:19,4,0,0,0,Complete/M10/Baboon,11270656.JPG,4:55:28,18:04:29,5.671944444,4.924444444,18.07472222,Day
2281,339639,M10,Baboon,11/27/16 5:43,11/27/16,5:43:10,171,3,0,0,Complete/M10/Baboon,11270657.JPG,4:55:28,18:04:29,5.719444444,4.924444444,18.07472222,Day
2283,339640,M10,Baboon,11/27/16 5:43,11/27/16,5:43:11,1,0,0,0,Complete/M10/Baboon,11270658.JPG,4:55:28,18:04:29,5.719722222,4.924444444,18.07472222,Day
2304,339641,M10,Baboon,11/27/16 5:44,11/27/16,5:44:06,55,1,0,0,Complete/M10/Baboon,11270659.JPG,4:55:28,18:04:29,5.735,4.924444444,18.07472222,Day
2307,339642,M10,Baboon,11/27/16 5:44,11/27/16,5:44:08,2,0,0,0,Complete/M10/Baboon,11270660.JPG,4:55:28,18:04:29,5.735555556,4.924444444,18.07472222,Day
2320,339643,M10,Baboon,11/27/16 5:44,11/27/16,5:44:39,31,1,0,0,Complete/M10/Baboon,11270661.JPG,4:55:28,18:04:29,5.744166667,4.924444444,18.07472222,Day
2325,339644,M10,Baboon,11/27/16 5:44,11/27/16,5:44:41,2,0,0,0,Complete/M10/Baboon,11270662.JPG,4:55:28,18:04:29,5.744722222,4.924444444,18.07472222,Day
2379,339645,M10,Baboon,11/27/16 5:46,11/27/16,5:46:15,94,2,0,0,Complete/M10/Baboon,11270663.JPG,4:55:28,18:04:29,5.770833333,4.924444444,18.07472222,Day
2382,339646,M10,Baboon,11/27/16 5:46,11/27/16,5:46:17,2,0,0,0,Complete/M10/Baboon,11270664.JPG,4:55:28,18:04:29,5.771388889,4.924444444,18.07472222,Day
2411,339647,M10,Baboon,11/27/16 5:47,11/27/16,5:47:02,45,1,0,0,Complete/M10/Baboon,11270665.JPG,4:55:28,18:04:29,5.783888889,4.924444444,18.07472222,Day
2412,339648,M10,Baboon,11/27/16 5:47,11/27/16,5:47:04,2,0,0,0,Complete/M10/Baboon,11270666.JPG,4:55:28,18:04:29,5.784444444,4.924444444,18.07472222,Day
2433,339649,M10,Baboon,11/27/16 5:47,11/27/16,5:47:38,34,1,0,0,Complete/M10/Baboon,11270667.JPG,4:55:28,18:04:29,5.793888889,4.924444444,18.07472222,Day
2434,339650,M10,Baboon,11/27/16 5:47,11/27/16,5:47:40,2,0,0,0,Complete/M10/Baboon,11270668.JPG,4:55:28,18:04:29,5.794444444,4.924444444,18.07472222,Day
2464,339651,M10,Baboon,11/27/16 5:48,11/27/16,5:48:11,31,1,0,0,Complete/M10/Baboon,11270669.JPG,4:55:28,18:04:29,5.803055556,4.924444444,18.07472222,Day
2466,339652,M10,Baboon,11/27/16 5:48,11/27/16,5:48:13,2,0,0,0,Complete/M10/Baboon,11270670.JPG,4:55:28,18:04:29,5.803611111,4.924444444,18.07472222,Day
2545,339653,M10,Baboon,11/27/16 5:50,11/27/16,5:50:39,146,2,0,0,Complete/M10/Baboon,11270671.JPG,4:55:28,18:04:29,5.844166667,4.924444444,18.07472222,Day
2547,339654,M10,Baboon,11/27/16 5:50,11/27/16,5:50:40,1,0,0,0,Complete/M10/Baboon,11270672.JPG,4:55:28,18:04:29,5.844444444,4.924444444,18.07472222,Day
2601,339655,M10,Baboon,11/27/16 5:52,11/27/16,5:52:06,86,1,0,0,Complete/M10/Baboon,11270673.JPG,4:55:28,18:04:29,5.868333333,4.924444444,18.07472222,Day
2602,339656,M10,Baboon,11/27/16 5:52,11/27/16,5:52:08,2,0,0,0,Complete/M10/Baboon,11270674.JPG,4:55:28,18:04:29,5.868888889,4.924444444,18.07472222,Day
2651,339657,M10,Baboon,11/27/16 5:53,11/27/16,5:53:13,65,1,0,0,Complete/M10/Baboon,11270675.JPG,4:55:28,18:04:29,5.886944444,4.924444444,18.07472222,Day
2655,339658,M10,Baboon,11/27/16 5:53,11/27/16,5:53:15,2,0,0,0,Complete/M10/Baboon,11270676.JPG,4:55:28,18:04:29,5.8875,4.924444444,18.07472222,Day
2679,339659,M10,Baboon,11/27/16 5:54,11/27/16,5:54:02,47,1,0,0,Complete/M10/Baboon,11270677.JPG,4:55:28,18:04:29,5.900555556,4.924444444,18.07472222,Day
