"","X","Camera","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","Sunrise","Sunset","Time.Numeric","Sunrise.Numeric","Sunset.Numeric","TimePeriod","Month","Season"
"16124",11060,"F09","Warthog","10/30/16 04:16:00","10/30/16","04:16:34",0,0,0,0,"Merged_no_ghost/F09/Warthog","2016 10 30 04 16 34.JPG","05:02:33","17:49:07",4.27611111111111,5.0425,17.8186111111111,"Night",10,"Dry"
"16175",6546,"F09","Warthog","5/17/17 19:36:00","5/17/17","19:36:59",13134889,218915,3648.6,152,"Complete/F09/Warthog","05170278.JPG","06:02:42","17:14:34",19.6163888888889,6.045,17.2427777777778,"Night",5,"Dry"
"16177",6530,"F09","Reedbuck","5/19/17 18:51:00","5/19/17","18:51:40",13021861,217031,3617.2,150.7,"Complete/F09/Reedbuck","05190612.JPG","06:03:27","17:13:59",18.8611111111111,6.0575,17.2330555555556,"Night",5,"Dry"
"16179",6505,"F09","Bushbuck","5/22/17 01:38:00","5/22/17","01:38:35",14569780,242830,4047.2,168.6,"Complete/F09/Bushbuck","05220083.JPG","06:04:35","17:13:14",1.64305555555556,6.07638888888889,17.2205555555556,"Night",5,"Dry"
"16180",6506,"F09","Bushbuck","5/23/17 02:35:00","5/23/17","02:35:27",89707,1495,24.9,1,"Complete/F09/Bushbuck","05230265.JPG","06:04:58","17:13:01",2.59083333333333,6.08277777777778,17.2169444444444,"Night",5,"Dry"
"16181",6507,"F09","Bushbuck","5/24/17 22:01:00","5/24/17","22:01:56",155595,2593,43.2,1.8,"Complete/F09/Bushbuck","05240429.JPG","06:05:21","17:12:50",22.0322222222222,6.08916666666667,17.2138888888889,"Night",5,"Dry"
"16183",6508,"F09","Bushbuck","5/26/17 05:49:00","5/26/17","05:49:49",114471,1908,31.8,1.3,"Complete/F09/Bushbuck","05260635.JPG","06:06:06","17:12:29",5.83027777777778,6.10166666666667,17.2080555555556,"Night",5,"Dry"
"16184",6517,"F09","Genet","5/29/17 01:36:00","5/29/17","01:36:33",14166965,236116,3935.3,164,"Complete/F09/Genet","05290186.JPG","06:07:14","17:12:05",1.60916666666667,6.12055555555555,17.2013888888889,"Night",5,"Dry"
"16186",6509,"F09","Bushbuck","5/29/17 18:55:00","5/29/17","18:55:37",306346,5106,85.1,3.5,"Complete/F09/Bushbuck","05290216.JPG","06:07:14","17:12:05",18.9269444444444,6.12055555555555,17.2013888888889,"Night",5,"Dry"
"16188",6510,"F09","Bushbuck","5/31/17 02:16:00","5/31/17","02:16:33",112854,1881,31.4,1.3,"Complete/F09/Bushbuck","05310298.JPG","06:07:59","17:11:54",2.27583333333333,6.13305555555556,17.1983333333333,"Night",5,"Dry"
"16189",6531,"F09","Reedbuck","5/31/17 02:32:00","5/31/17","02:32:55",978073,16301,271.7,11.3,"Complete/F09/Reedbuck","05310308.JPG","06:07:59","17:11:54",2.54861111111111,6.13305555555556,17.1983333333333,"Night",5,"Dry"
"16191",11212,"F11","Civet","7/8/16 21:16:00","7/8/16","21:16:12",0,0,0,0,"Merged_no_ghost/F11/Civet","2016 07 08 21 16 12.JPG","06:16:05","17:18:40",21.27,6.26805555555556,17.3111111111111,"Night",7,"Dry"
"16192",11152,"F11","Bushbuck","7/9/16 19:26:00","7/9/16","19:26:53",0,0,0,0,"Merged_no_ghost/F11/Bushbuck","2016 07 09 19 26 53.JPG","06:16:03","17:19:00",19.4480555555556,6.2675,17.3166666666667,"Night",7,"Dry"
"16193",11313,"F11","Sable_antelope","7/9/16 20:37:00","7/9/16","20:37:52",0,0,0,0,"Merged_no_ghost/F11/Sable_antelope","2016 07 09 20 37 52.JPG","06:16:03","17:19:00",20.6311111111111,6.2675,17.3166666666667,"Night",7,"Dry"
"16194",11153,"F11","Bushbuck","7/9/16 21:04:00","7/9/16","21:04:14",5772,96,1.6,0.1,"Merged_no_ghost/F11/Bushbuck","2016 07 09 21 04 14.JPG","06:16:03","17:19:00",21.0705555555556,6.2675,17.3166666666667,"Night",7,"Dry"
"16195",11154,"F11","Bushbuck","7/10/16 18:36:00","7/10/16","18:36:22",77527,1292,21.5,0.9,"Merged_no_ghost/F11/Bushbuck","2016 07 10 18 36 22.JPG","06:15:59","17:19:21",18.6061111111111,6.26638888888889,17.3225,"Night",7,"Dry"
"16196",11155,"F11","Bushbuck","7/10/16 18:36:00","7/10/16","18:36:22",77527,1292,21.5,0.9,"Merged_no_ghost/F11/Bushbuck","2016 07 10 18 36 23.JPG","06:15:59","17:19:21",18.6061111111111,6.26638888888889,17.3225,"Night",7,"Dry"
"16197",11156,"F11","Bushbuck","7/12/16 02:44:00","7/12/16","02:44:40",115668,1928,32.1,1.3,"Merged_no_ghost/F11/Bushbuck","2016 07 12 02 44 40.JPG","06:15:48","17:20:02",2.74444444444444,6.26333333333333,17.3338888888889,"Night",7,"Dry"
"16198",11286,"F11","Oribi","7/14/16 05:37:00","7/14/16","05:37:40",0,0,0,0,"Merged_no_ghost/F11/Oribi","2016 07 14 05 37 40.JPG","06:15:34","17:20:44",5.62777777777778,6.25944444444444,17.3455555555556,"Night",7,"Dry"
"16200",11157,"F11","Bushbuck","7/14/16 22:40:00","7/14/16","22:40:38",244557,4076,67.9,2.8,"Merged_no_ghost/F11/Bushbuck","2016 07 14 22 40 38.JPG","06:15:34","17:20:44",22.6772222222222,6.25944444444444,17.3455555555556,"Night",7,"Dry"
"16201",11158,"F11","Bushbuck","7/14/16 22:40:00","7/14/16","22:40:38",244557,4076,67.9,2.8,"Merged_no_ghost/F11/Bushbuck","2016 07 14 22 40 39.JPG","06:15:34","17:20:44",22.6772222222222,6.25944444444444,17.3455555555556,"Night",7,"Dry"
"16202",11288,"F11","Oribi","7/15/16 18:52:00","7/15/16","18:52:04",134064,2234,37.2,1.6,"Merged_no_ghost/F11/Oribi","2016 07 15 18 52 04.JPG","06:15:25","17:21:05",18.8677777777778,6.25694444444444,17.3513888888889,"Night",7,"Dry"
"16205",11150,"F11","Buffalo","7/18/16 02:46:00","7/18/16","02:46:54",0,0,0,0,"Merged_no_ghost/F11/Buffalo","2016 07 18 02 46 54.JPG","06:14:52","17:22:08",2.78166666666667,6.24777777777778,17.3688888888889,"Night",7,"Dry"
"16206",11225,"F11","Genet","7/18/16 19:29:00","7/18/16","19:29:16",0,0,0,0,"Merged_no_ghost/F11/Genet","2016 07 18 19 29 16.JPG","06:14:52","17:22:08",19.4877777777778,6.24777777777778,17.3688888888889,"Night",7,"Dry"
"16208",11213,"F11","Civet","7/19/16 22:02:00","7/19/16","22:02:30",953177,15886,264.8,11,"Merged_no_ghost/F11/Civet","2016 07 19 22 02 30.JPG","06:14:39","17:22:29",22.0416666666667,6.24416666666667,17.3747222222222,"Night",7,"Dry"
"16209",11210,"F11","Bushpig","7/22/16 02:28:00","7/22/16","02:28:20",0,0,0,0,"Merged_no_ghost/F11/Bushpig","2016 07 22 02 28 20.JPG","06:13:53","17:23:32",2.47222222222222,6.23138888888889,17.3922222222222,"Night",7,"Dry"
"16210",11227,"F11","Genet","7/23/16 19:30:00","7/23/16","19:30:18",432062,7201,120,5,"Merged_no_ghost/F11/Genet","2016 07 23 19 30 18.JPG","06:13:36","17:23:52",19.505,6.22666666666667,17.3977777777778,"Night",7,"Dry"
"16213",11408,"F11","Waterbuck","7/24/16 17:29:00","7/24/16","17:29:24",0,0,0,0,"Merged_no_ghost/F11/Waterbuck","2016 07 24 17 29 24.JPG","06:13:18","17:24:13",17.49,6.22166666666667,17.4036111111111,"Night",7,"Dry"
"16214",11306,"F11","Reedbuck","7/24/16 23:56:00","7/24/16","23:56:49",0,0,0,0,"Merged_no_ghost/F11/Reedbuck","2016 07 24 23 56 49.JPG","06:13:18","17:24:13",23.9469444444444,6.22166666666667,17.4036111111111,"Night",7,"Dry"
"16215",11410,"F11","Waterbuck","7/25/16 01:32:00","7/25/16","01:32:42",28998,483,8.1,0.3,"Merged_no_ghost/F11/Waterbuck","2016 07 25 01 32 42.JPG","06:12:58","17:24:33",1.545,6.21611111111111,17.4091666666667,"Night",7,"Dry"
"16216",11411,"F11","Waterbuck","7/25/16 01:32:00","7/25/16","01:32:42",28998,483,8.1,0.3,"Merged_no_ghost/F11/Waterbuck","2016 07 25 01 32 43.JPG","06:12:58","17:24:33",1.545,6.21611111111111,17.4091666666667,"Night",7,"Dry"
"16219",11219,"F11","Elephant","7/26/16 17:36:00","7/26/16","17:36:57",0,0,0,0,"Merged_no_ghost/F11/Elephant","2016 07 26 17 36 57.JPG","06:12:38","17:24:54",17.6158333333333,6.21055555555556,17.415,"Night",7,"Dry"
"16220",11412,"F11","Waterbuck","7/28/16 02:56:00","7/28/16","02:56:47",264245,4404,73.4,3.1,"Merged_no_ghost/F11/Waterbuck","2016 07 28 02 56 47.JPG","06:11:54","17:25:34",2.94638888888889,6.19833333333333,17.4261111111111,"Night",7,"Dry"
"16221",11228,"F11","Genet","7/28/16 20:51:00","7/28/16","20:51:31",436872,7281,121.3,5.1,"Merged_no_ghost/F11/Genet","2016 07 28 20 51 31.JPG","06:11:54","17:25:34",20.8586111111111,6.19833333333333,17.4261111111111,"Night",7,"Dry"
"16222",11160,"F11","Bushbuck","7/31/16 19:20:00","7/31/16","19:20:41",1045085,17418,290.3,12.1,"Merged_no_ghost/F11/Bushbuck","2016 07 31 19 20 41.JPG","06:10:40","17:26:32",19.3447222222222,6.17777777777778,17.4422222222222,"Night",7,"Dry"
"16223",11161,"F11","Bushbuck","7/31/16 19:20:00","7/31/16","19:20:41",1045085,17418,290.3,12.1,"Merged_no_ghost/F11/Bushbuck","2016 07 31 19 20 42.JPG","06:10:40","17:26:32",19.3447222222222,6.17777777777778,17.4422222222222,"Night",7,"Dry"
"16224",11229,"F11","Genet","7/31/16 23:17:00","7/31/16","23:17:49",267977,4466,74.4,3.1,"Merged_no_ghost/F11/Genet","2016 07 31 23 17 49.JPG","06:10:40","17:26:32",23.2969444444444,6.17777777777778,17.4422222222222,"Night",7,"Dry"
"16225",11307,"F11","Reedbuck","8/2/16 05:28:00","8/2/16","05:28:09",711079,11851,197.5,8.2,"Merged_no_ghost/F11/Reedbuck","2016 08 02 05 28 09.JPG","06:09:46","17:27:10",5.46916666666667,6.16277777777778,17.4527777777778,"Night",8,"Dry"
"16226",11308,"F11","Reedbuck","8/2/16 05:28:00","8/2/16","05:28:09",711079,11851,197.5,8.2,"Merged_no_ghost/F11/Reedbuck","2016 08 02 05 28 10.JPG","06:09:46","17:27:10",5.46916666666667,6.16277777777778,17.4527777777778,"Night",8,"Dry"
"16227",11162,"F11","Bushbuck","8/2/16 05:38:00","8/2/16","05:38:48",123455,2058,34.3,1.4,"Merged_no_ghost/F11/Bushbuck","2016 08 02 05 38 48.JPG","06:09:46","17:27:10",5.64666666666667,6.16277777777778,17.4527777777778,"Night",8,"Dry"
"16228",11163,"F11","Bushbuck","8/2/16 22:00:00","8/2/16","22:00:55",58926,982,16.4,0.7,"Merged_no_ghost/F11/Bushbuck","2016 08 02 22 00 55.JPG","06:09:46","17:27:10",22.0152777777778,6.16277777777778,17.4527777777778,"Night",8,"Dry"
"16230",11164,"F11","Bushbuck","8/5/16 02:16:00","8/5/16","02:16:06",188109,3135,52.2,2.2,"Merged_no_ghost/F11/Bushbuck","2016 08 05 02 16 06.JPG","06:08:18","17:28:05",2.26833333333333,6.13833333333333,17.4680555555556,"Night",8,"Dry"
"16231",11165,"F11","Bushbuck","8/5/16 04:22:00","8/5/16","04:22:12",7422,124,2.1,0.1,"Merged_no_ghost/F11/Bushbuck","2016 08 05 04 22 12.JPG","06:08:18","17:28:05",4.37,6.13833333333333,17.4680555555556,"Night",8,"Dry"
"16232",11289,"F11","Oribi","8/5/16 05:22:00","8/5/16","05:22:20",1765715,29429,490.5,20.4,"Merged_no_ghost/F11/Oribi","2016 08 05 05 22 20.JPG","06:08:18","17:28:05",5.37222222222222,6.13833333333333,17.4680555555556,"Night",8,"Dry"
"16233",11230,"F11","Genet","8/5/16 20:35:00","8/5/16","20:35:40",422270,7038,117.3,4.9,"Merged_no_ghost/F11/Genet","2016 08 05 20 35 40.JPG","06:08:18","17:28:05",20.5944444444444,6.13833333333333,17.4680555555556,"Night",8,"Dry"
"16234",11290,"F11","Oribi","8/7/16 18:49:00","8/7/16","18:49:17",221216,3687,61.5,2.6,"Merged_no_ghost/F11/Oribi","2016 08 07 18 49 17.JPG","06:07:15","17:28:40",18.8213888888889,6.12083333333333,17.4777777777778,"Night",8,"Dry"
"16235",11291,"F11","Oribi","8/7/16 18:49:00","8/7/16","18:49:17",221216,3687,61.5,2.6,"Merged_no_ghost/F11/Oribi","2016 08 07 18 49 18.JPG","06:07:15","17:28:40",18.8213888888889,6.12083333333333,17.4777777777778,"Night",8,"Dry"
"16236",11166,"F11","Bushbuck","8/8/16 01:31:00","8/8/16","01:31:14",248941,4149,69.2,2.9,"Merged_no_ghost/F11/Bushbuck","2016 08 08 01 31 14.JPG","06:06:42","17:28:58",1.52055555555556,6.11166666666667,17.4827777777778,"Night",8,"Dry"
"16237",11167,"F11","Bushbuck","8/8/16 01:31:00","8/8/16","01:31:14",248941,4149,69.2,2.9,"Merged_no_ghost/F11/Bushbuck","2016 08 08 01 31 15.JPG","06:06:42","17:28:58",1.52055555555556,6.11166666666667,17.4827777777778,"Night",8,"Dry"
"16242",11231,"F11","Genet","8/11/16 19:34:00","8/11/16","19:34:18",514717,8579,143,6,"Merged_no_ghost/F11/Genet","2016 08 11 19 34 18.JPG","06:04:57","17:29:48",19.5716666666667,6.0825,17.4966666666667,"Night",8,"Dry"
"16243",11232,"F11","Genet","8/11/16 19:34:00","8/11/16","19:34:18",514717,8579,143,6,"Merged_no_ghost/F11/Genet","2016 08 11 19 34 19.JPG","06:04:57","17:29:48",19.5716666666667,6.0825,17.4966666666667,"Night",8,"Dry"
"16244",11265,"F11","Kudu","8/11/16 19:42:00","8/11/16","19:42:26",0,0,0,0,"Merged_no_ghost/F11/Kudu","2016 08 11 19 42 26.JPG","06:04:57","17:29:48",19.7072222222222,6.0825,17.4966666666667,"Night",8,"Dry"
"16245",11266,"F11","Kudu","8/11/16 23:23:00","8/11/16","23:23:55",13204,220,3.7,0.2,"Merged_no_ghost/F11/Kudu","2016 08 11 23 23 55.JPG","06:04:57","17:29:48",23.3986111111111,6.0825,17.4966666666667,"Night",8,"Dry"
"16246",11292,"F11","Oribi","8/12/16 04:35:00","8/12/16","04:35:02",380145,6336,105.6,4.4,"Merged_no_ghost/F11/Oribi","2016 08 12 04 35 02.JPG","06:04:21","17:30:04",4.58388888888889,6.0725,17.5011111111111,"Night",8,"Dry"
"16247",11283,"F11","Mongoose_white_tailed","8/12/16 22:41:00","8/12/16","22:41:11",0,0,0,0,"Merged_no_ghost/F11/Mongoose_white_tailed","2016 08 12 22 41 11.JPG","06:04:21","17:30:04",22.6863888888889,6.0725,17.5011111111111,"Night",8,"Dry"
"16249",11284,"F11","Mongoose_white_tailed","8/14/16 04:53:00","8/14/16","04:53:28",108736,1812,30.2,1.3,"Merged_no_ghost/F11/Mongoose_white_tailed","2016 08 14 04 53 28.JPG","06:03:05","17:30:35",4.89111111111111,6.05138888888889,17.5097222222222,"Night",8,"Dry"
"16252",11171,"F11","Bushbuck","8/16/16 04:29:00","8/16/16","04:29:38",676090,11268,187.8,7.8,"Merged_no_ghost/F11/Bushbuck","2016 08 16 04 29 38.JPG","06:01:46","17:31:06",4.49388888888889,6.02944444444444,17.5183333333333,"Night",8,"Dry"
"16253",11172,"F11","Bushbuck","8/16/16 04:29:00","8/16/16","04:29:38",676090,11268,187.8,7.8,"Merged_no_ghost/F11/Bushbuck","2016 08 16 04 29 39.JPG","06:01:46","17:31:06",4.49388888888889,6.02944444444444,17.5183333333333,"Night",8,"Dry"
"16254",11214,"F11","Civet","8/16/16 23:51:00","8/16/16","23:51:57",2425766,40429,673.8,28.1,"Merged_no_ghost/F11/Civet","2016 08 16 23 51 57.JPG","06:01:46","17:31:06",23.8658333333333,6.02944444444444,17.5183333333333,"Night",8,"Dry"
"16255",11215,"F11","Civet","8/16/16 23:51:00","8/16/16","23:51:57",2425766,40429,673.8,28.1,"Merged_no_ghost/F11/Civet","2016 08 16 23 51 58.JPG","06:01:46","17:31:06",23.8658333333333,6.02944444444444,17.5183333333333,"Night",8,"Dry"
"16256",11173,"F11","Bushbuck","8/18/16 23:38:00","8/18/16","23:38:19",241721,4029,67.2,2.8,"Merged_no_ghost/F11/Bushbuck","2016 08 18 23 38 19.JPG","06:00:25","17:31:35",23.6386111111111,6.00694444444444,17.5263888888889,"Night",8,"Dry"
"16257",11174,"F11","Bushbuck","8/18/16 23:38:00","8/18/16","23:38:19",241721,4029,67.2,2.8,"Merged_no_ghost/F11/Bushbuck","2016 08 18 23 38 20.JPG","06:00:25","17:31:35",23.6386111111111,6.00694444444444,17.5263888888889,"Night",8,"Dry"
"16258",11413,"F11","Waterbuck","8/19/16 01:15:00","8/19/16","01:15:23",1894636,31577,526.3,21.9,"Merged_no_ghost/F11/Waterbuck","2016 08 19 01 15 23.JPG","05:59:43","17:31:49",1.25638888888889,5.99527777777778,17.5302777777778,"Night",8,"Dry"
"16259",11414,"F11","Waterbuck","8/19/16 01:15:00","8/19/16","01:15:23",1894636,31577,526.3,21.9,"Merged_no_ghost/F11/Waterbuck","2016 08 19 01 15 24.JPG","05:59:43","17:31:49",1.25638888888889,5.99527777777778,17.5302777777778,"Night",8,"Dry"
"16260",11314,"F11","Sable_antelope","8/19/16 19:29:00","8/19/16","19:29:12",3538279,58971,982.9,41,"Merged_no_ghost/F11/Sable_antelope","2016 08 19 19 29 12.JPG","05:59:43","17:31:49",19.4866666666667,5.99527777777778,17.5302777777778,"Night",8,"Dry"
"16261",11315,"F11","Sable_antelope","8/19/16 19:29:00","8/19/16","19:29:12",3538279,58971,982.9,41,"Merged_no_ghost/F11/Sable_antelope","2016 08 19 19 29 13.JPG","05:59:43","17:31:49",19.4866666666667,5.99527777777778,17.5302777777778,"Night",8,"Dry"
"16262",11309,"F11","Reedbuck","8/20/16 04:22:00","8/20/16","04:22:43",1551274,25855,430.9,18,"Merged_no_ghost/F11/Reedbuck","2016 08 20 04 22 43.JPG","05:59:00","17:32:03",4.37861111111111,5.98333333333333,17.5341666666667,"Night",8,"Dry"
"16263",11310,"F11","Reedbuck","8/20/16 04:22:00","8/20/16","04:22:43",1551274,25855,430.9,18,"Merged_no_ghost/F11/Reedbuck","2016 08 20 04 22 44.JPG","05:59:00","17:32:03",4.37861111111111,5.98333333333333,17.5341666666667,"Night",8,"Dry"
"16267",11175,"F11","Bushbuck","8/21/16 18:43:00","8/21/16","18:43:52",241533,4026,67.1,2.8,"Merged_no_ghost/F11/Bushbuck","2016 08 21 18 43 52.JPG","05:58:17","17:32:17",18.7311111111111,5.97138888888889,17.5380555555556,"Night",8,"Dry"
"16268",11176,"F11","Bushbuck","8/21/16 21:26:00","8/21/16","21:26:12",9739,162,2.7,0.1,"Merged_no_ghost/F11/Bushbuck","2016 08 21 21 26 12.JPG","05:58:17","17:32:17",21.4366666666667,5.97138888888889,17.5380555555556,"Night",8,"Dry"
"16269",11177,"F11","Bushbuck","8/21/16 21:26:00","8/21/16","21:26:12",9739,162,2.7,0.1,"Merged_no_ghost/F11/Bushbuck","2016 08 21 21 26 13.JPG","05:58:17","17:32:17",21.4366666666667,5.97138888888889,17.5380555555556,"Night",8,"Dry"
"16271",11316,"F11","Sable_antelope","8/23/16 03:35:00","8/23/16","03:35:32",288380,4806,80.1,3.3,"Merged_no_ghost/F11/Sable_antelope","2016 08 23 03 35 32.JPG","05:56:48","17:32:44",3.59222222222222,5.94666666666667,17.5455555555556,"Night",8,"Dry"
"16274",11233,"F11","Genet","8/23/16 22:49:00","8/23/16","22:49:03",1048485,17475,291.2,12.1,"Merged_no_ghost/F11/Genet","2016 08 23 22 49 03.JPG","05:56:48","17:32:44",22.8175,5.94666666666667,17.5455555555556,"Night",8,"Dry"
"16275",11234,"F11","Genet","8/23/16 22:49:00","8/23/16","22:49:03",1048485,17475,291.2,12.1,"Merged_no_ghost/F11/Genet","2016 08 23 22 49 04.JPG","05:56:48","17:32:44",22.8175,5.94666666666667,17.5455555555556,"Night",8,"Dry"
"16276",11178,"F11","Bushbuck","8/24/16 02:49:00","8/24/16","02:49:52",192220,3204,53.4,2.2,"Merged_no_ghost/F11/Bushbuck","2016 08 24 02 49 52.JPG","05:56:03","17:32:57",2.83111111111111,5.93416666666667,17.5491666666667,"Night",8,"Dry"
"16277",11179,"F11","Bushbuck","8/24/16 02:49:00","8/24/16","02:49:52",192220,3204,53.4,2.2,"Merged_no_ghost/F11/Bushbuck","2016 08 24 02 49 53.JPG","05:56:03","17:32:57",2.83111111111111,5.93416666666667,17.5491666666667,"Night",8,"Dry"
"16278",11415,"F11","Waterbuck","8/24/16 03:25:00","8/24/16","03:25:27",439804,7330,122.2,5.1,"Merged_no_ghost/F11/Waterbuck","2016 08 24 03 25 27.JPG","05:56:03","17:32:57",3.42416666666667,5.93416666666667,17.5491666666667,"Night",8,"Dry"
"16279",11317,"F11","Sable_antelope","8/24/16 03:37:00","8/24/16","03:37:05",86492,1442,24,1,"Merged_no_ghost/F11/Sable_antelope","2016 08 24 03 37 05.JPG","05:56:03","17:32:57",3.61805555555556,5.93416666666667,17.5491666666667,"Night",8,"Dry"
"16280",11318,"F11","Sable_antelope","8/24/16 03:37:00","8/24/16","03:37:05",86492,1442,24,1,"Merged_no_ghost/F11/Sable_antelope","2016 08 24 03 37 06.JPG","05:56:03","17:32:57",3.61805555555556,5.93416666666667,17.5491666666667,"Night",8,"Dry"
"16281",11180,"F11","Bushbuck","8/24/16 20:47:00","8/24/16","20:47:13",64641,1077,17.9,0.7,"Merged_no_ghost/F11/Bushbuck","2016 08 24 20 47 13.JPG","05:56:03","17:32:57",20.7869444444444,5.93416666666667,17.5491666666667,"Night",8,"Dry"
"16282",11181,"F11","Bushbuck","8/24/16 20:47:00","8/24/16","20:47:13",64641,1077,17.9,0.7,"Merged_no_ghost/F11/Bushbuck","2016 08 24 20 47 14.JPG","05:56:03","17:32:57",20.7869444444444,5.93416666666667,17.5491666666667,"Night",8,"Dry"
"16283",11220,"F11","Elephant","8/24/16 22:04:00","8/24/16","22:04:43",2521665,42028,700.5,29.2,"Merged_no_ghost/F11/Elephant","2016 08 24 22 04 43.JPG","05:56:03","17:32:57",22.0786111111111,5.93416666666667,17.5491666666667,"Night",8,"Dry"
"16285",11235,"F11","Genet","8/25/16 22:54:00","8/25/16","22:54:12",173109,2885,48.1,2,"Merged_no_ghost/F11/Genet","2016 08 25 22 54 12.JPG","05:55:17","17:33:09",22.9033333333333,5.92138888888889,17.5525,"Night",8,"Dry"
"16286",11216,"F11","Civet","8/27/16 23:49:00","8/27/16","23:49:52",950275,15838,264,11,"Merged_no_ghost/F11/Civet","2016 08 27 23 49 52.JPG","05:53:44","17:33:34",23.8311111111111,5.89555555555556,17.5594444444444,"Night",8,"Dry"
"16293",11236,"F11","Genet","8/31/16 00:41:00","8/31/16","00:41:24",438431,7307,121.8,5.1,"Merged_no_ghost/F11/Genet","2016 08 31 00 41 24.JPG","05:50:31","17:34:22",0.69,5.84194444444444,17.5727777777778,"Night",8,"Dry"
"16294",11237,"F11","Genet","8/31/16 00:41:00","8/31/16","00:41:24",438431,7307,121.8,5.1,"Merged_no_ghost/F11/Genet","2016 08 31 00 41 25.JPG","05:50:31","17:34:22",0.69,5.84194444444444,17.5727777777778,"Night",8,"Dry"
"16295",11089,"F11","Baboon","8/31/16 05:44:00","8/31/16","05:44:14",246289,4105,68.4,2.8,"Merged_no_ghost/F11/Baboon","2016 08 31 05 44 14.JPG","05:50:31","17:34:22",5.73722222222222,5.84194444444444,17.5727777777778,"Night",8,"Dry"
"16296",11090,"F11","Baboon","8/31/16 05:44:00","8/31/16","05:44:14",246289,4105,68.4,2.8,"Merged_no_ghost/F11/Baboon","2016 08 31 05 44 15.JPG","05:50:31","17:34:22",5.73722222222222,5.84194444444444,17.5727777777778,"Night",8,"Dry"
"16299",11238,"F11","Genet","9/1/16 01:29:00","9/1/16","01:29:13",89269,1488,24.8,1,"Merged_no_ghost/F11/Genet","2016 09 01 01 29 13.JPG","05:49:42","17:34:33",1.48694444444444,5.82833333333333,17.5758333333333,"Night",9,"Dry"
"16300",11311,"F11","Reedbuck","9/2/16 02:32:00","9/2/16","02:32:18",1116575,18610,310.2,12.9,"Merged_no_ghost/F11/Reedbuck","2016 09 02 02 32 18.JPG","05:48:52","17:34:44",2.53833333333333,5.81444444444444,17.5788888888889,"Night",9,"Dry"
"16301",11312,"F11","Reedbuck","9/2/16 02:32:00","9/2/16","02:32:18",1116575,18610,310.2,12.9,"Merged_no_ghost/F11/Reedbuck","2016 09 02 02 32 19.JPG","05:48:52","17:34:44",2.53833333333333,5.81444444444444,17.5788888888889,"Night",9,"Dry"
"16306",11091,"F11","Baboon","9/5/16 05:15:00","9/5/16","05:15:03",427801,7130,118.8,5,"Merged_no_ghost/F11/Baboon","2016 09 05 05 15 03.JPG","05:46:21","17:35:17",5.25083333333333,5.7725,17.5880555555556,"Night",9,"Dry"
"16310",11319,"F11","Sable_antelope","9/8/16 19:47:00","9/8/16","19:47:06",1354201,22570,376.2,15.7,"Merged_no_ghost/F11/Sable_antelope","2016 09 08 19 47 06.JPG","05:43:46","17:35:49",19.785,5.72944444444444,17.5969444444444,"Night",9,"Dry"
"16311",11239,"F11","Genet","9/8/16 22:22:00","9/8/16","22:22:03",679969,11333,188.9,7.9,"Merged_no_ghost/F11/Genet","2016 09 08 22 22 03.JPG","05:43:46","17:35:49",22.3675,5.72944444444444,17.5969444444444,"Night",9,"Dry"
