"","SppCode1.x","SppCode2","Direction_dry","SIF_dry","sd_dry","CI_lower_dry","CI_upper_dry","SIF.dry.ln","Direction_wet4","SIF_wet4","sd_wet4","CI_lower_wet4","CI_upper_wet4","SIF.wet4.ln","Direction","SIF_wet3","sd_wet3","CI_lower_wet3","CI_upper_wet3","SIF.wet3.ln","SppCode.x","GenusLatin.x","SpeciesLatin.x","CommName.x","Diet.x","Weight.x","Sociality.x","Family.x","Order.x","Activity_pattern.x","Sociality.1.x","Mass_category.x","Trophic_level.x","SppCode.y","GenusLatin.y","SpeciesLatin.y","CommName.y","Diet.y","Weight.y","Sociality.y","Family.y","Order.y","Activity_pattern.y","Sociality.1.y","Mass_category.y","Trophic_level.y","activity.match","sociality.match","masscategory.match","trophiclevel.match","order.match","family.match","activity.combined","sociality.combined","masscategory.combined","trophiclevel.combined","order.combined","family.combined","higher.season","season.diff"
"34","TAOR","AEME","None",0.560824058,0.276296772,0.097486782,1.116435032,-0.578348044752524,"None",1.02356732,0.360799989,0.258249372,1.608595676,0.0232938982600317,"None",1.215868277,0.463697675,0.286118451,2.060883941,0.19545845284089,"TAOR","Taurotragus","oryx","Eland","Herbivore",562592.69,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"AEME","Aepyceros","melampus","Impala","Herbivore",52591.69,"group","Bovidae","Artiodactyla","diurnal","group","Large",1,"different","same","different","same","same","same","crepuscular_diurnal","group_group","Large_Very_large","1_1","Artiodactyla_Artiodactyla","Bovidae_Bovidae","wet","NS"
"35","TRAN","AEME","None",0.96789842,0.067769723,0.832261144,1.102720593,-0.0326281352284678,"None",0.993990638,0.091922299,0.81029018,1.177205865,-0.00602749088098389,"None",1.072332743,0.166416671,0.749270034,1.413392407,0.0698364090757279,"TRAN","Tragelaphus","angasii","Nyala","Herbivore",87616.76,"group","Bovidae","Artiodactyla","crepuscular","group","Large",1,"AEME","Aepyceros","melampus","Impala","Herbivore",52591.69,"group","Bovidae","Artiodactyla","diurnal","group","Large",1,"different","same","same","same","same","same","crepuscular_diurnal","group_group","Large_Large","1_1","Artiodactyla_Artiodactyla","Bovidae_Bovidae","wet","NS"
"36","TRST","AEME","Positive",1.20656748,0.080913127,1.074305445,1.390028715,0.187779534896028,"None",1.067948587,0.11908224,0.833399279,1.307835349,0.065739599866151,"None",1.087562685,0.183827117,0.733332741,1.463658794,0.083939123698812,"TRST","Tragelaphus","strepsiceros","Kudu","Herbivore",206056.41,"group","Bovidae","Artiodactyla","diurnal","solitary","Very_large",1,"AEME","Aepyceros","melampus","Impala","Herbivore",52591.69,"group","Bovidae","Artiodactyla","diurnal","group","Large",1,"same","same","different","same","same","same","diurnal_diurnal","group_group","Large_Very_large","1_1","Artiodactyla_Artiodactyla","Bovidae_Bovidae","dry","NS"
"37","TRSY","AEME","None",1.017112167,0.018707759,0.993956788,1.065653837,0.0169674030201018,"None",1.033563136,0.027162412,0.996953523,1.10100211,0.0330121877754915,"None",1.07987783,0.06529098,0.973871304,1.231011785,0.0768479143671663,"TRSY","Tragelaphus","sylvaticus","Bushbuck","Herbivore",43250.39,"solitary","Bovidae","Artiodactyla","crepuscular","group","Large",1,"AEME","Aepyceros","melampus","Impala","Herbivore",52591.69,"group","Bovidae","Artiodactyla","diurnal","group","Large",1,"different","different","same","same","same","same","crepuscular_diurnal","group_solitary","Large_Large","1_1","Artiodactyla_Artiodactyla","Bovidae_Bovidae","wet","NS"
"38","ATPA","ALBU","None",0.953189752,0.305307233,0.371762141,1.550682605,-0.0479412849693516,"None",0.991744832,0.363265516,0.358011427,1.763541948,-0.00828943059194788,"None",0.609876442,0.514482816,0.01941337,1.893010031,-0.494498896429993,"ATPA","Atilax","paludinosus","Mongoose_marsh","Omnivore",3600.16,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","different","different","same","different","different","crepuscular_diurnal","group_solitary","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"39","BDCR","ALBU","None",0.602472399,0.51200368,0.019025519,1.884726091,-0.506713425455055,"None",1.675188237,0.581425397,0.655073107,2.930336002,0.515925539261345,"None",1.386735061,0.760384949,0.261357544,3.189587397,0.32695210722527,"BDCR","Bdeogale","crassicauda","Mongoose_bushy_tailed","Carnivore",1722.13,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","different","different","same","different","different","diurnal_nocturnal","group_solitary","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"40","CEAL","ALBU","None",2.69593675,1.177301789,0.800721596,5.386109316,0.991745732092362,"None",1.514641301,0.770912672,0.270828013,3.203972481,0.415178645911569,"None",1.981671471,1.029973658,0.383852738,4.331675264,0.683940665861941,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"same","same","different","different","different","different","diurnal_diurnal","group_group","Medium_Very_large","-999_1","Artiodactyla_Primates","Bovidae_Cercopithecidae","dry","NS"
"41","CENA","ALBU","None",1.449853059,0.81041974,0.232450382,3.307078666,0.371462212676688,"None",1.719308294,0.608072305,0.66491688,3.041756976,0.541922055288331,"None",1.77888815,0.778926332,0.516969888,3.54467183,0.575988534306921,"CENA","Cephalophus","natalensis","Duiker_red","Herbivore",12724.51,"solitary","Bovidae","Artiodactyla","diurnal","solitary","Medium",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"same","different","different","same","same","same","diurnal_diurnal","group_solitary","Medium_Very_large","1_1","Artiodactyla_Artiodactyla","Bovidae_Bovidae","wet","NS"
"42","CHPY","ALBU","None",1.376758485,0.359329196,0.671939302,2.087420462,0.319731812206652,"None",0.718314994,0.2278567,0.301960083,1.184816127,-0.330847095832736,"None",0.613031244,0.356900296,0.092445429,1.438140446,-0.489339375339907,"CHPY","Chlorocebus","pygerythrus","Vervet","Omnivore",3695.99,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"same","same","different","different","different","different","diurnal_diurnal","group_group","Medium_Very_large","-999_1","Artiodactyla_Primates","Bovidae_Cercopithecidae","dry","NS"
"43","CICI","ALBU","None",0.872159928,0.147168903,0.531332815,1.097500681,-0.13678246821983,"None",1.080084777,0.15708753,0.766786061,1.391810146,0.0770395352776048,"None",1.160260237,0.289115493,0.614553747,1.762386282,0.148644322198695,"CICI","Civettictis","civetta","Civet","Omnivore",12075.58,"solitary","Viverridae","Carnivora","nocturnal","solitary","Medium",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","different","different","same","different","different","diurnal_nocturnal","group_solitary","Medium_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Viverridae","wet","NS"
"44","COTA","ALBU","Positive",4.144463921,1.847499025,1.310234081,8.542425253,1.42177344873951,"None",2.063869288,0.70527938,0.837740129,3.626375083,0.724582516156557,"None",1.916820441,0.822652401,0.591017936,3.807192561,0.650667793009845,"COTA","Connochaetes","taurinus","Wildebeest","Herbivore",198619.68,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","same","same","same","same","same","crepuscular_diurnal","group_group","Very_large_Very_large","1_1","Artiodactyla_Artiodactyla","Bovidae_Bovidae","dry","NS"
"45","GASA","ALBU","None",1.208668508,0.680451857,0.19355911,2.765236861,0.189519347105198,"None",0.761184064,0.429092865,0.119010881,1.735557156,-0.272880079144503,"None",0.761668247,0.620055976,0.025112839,2.281066161,-0.272244189488208,"GASA","Galerella","sanguinea","Mongoose_slender","Omnivore",543.83,"solitary","Herpestidae","Carnivora","diurnal","solitary","Small",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"same","different","different","same","different","different","diurnal_diurnal","group_solitary","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","dry","NS"
"46","GEGE","ALBU","None",0.840781744,0.148004076,0.499944596,1.066330713,-0.173423172309733,"None",1.224080472,0.176130496,0.879177645,1.580963781,0.202189927027059,"None",1.278070277,0.387434848,0.58307294,2.102736589,0.245351344271314,"GEGE","Genetta","genetta","Genet","Omnivore",1756.17,"solitary","Viverridae","Carnivora","nocturnal","solitary","Small",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","different","different","same","different","different","diurnal_nocturnal","group_solitary","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Viverridae","wet","NS"
"47","HEIC","ALBU","None",0.638307411,0.542833787,0.019575313,2.000238643,-0.448935276259562,"None",1.352020622,0.579316629,0.462051478,2.713779995,0.301600230463027,"None",1.136529711,0.869155993,0.050746102,3.297041444,0.127979506511645,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","different","different","same","different","different","crepuscular_diurnal","group_solitary","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"48","HEPA","ALBU","None",1.586476547,1.30682717,0.052934583,4.787624283,0.461515549076504,"None",1.766689876,1.121313749,0.087242892,4.145521919,0.569107669162163,"None",2.05175086,1.390099026,0.101115802,5.196974958,0.718693506681977,"HEPA","Helogale ","parvula","Mongoose_dwarf","Carnivore",281.83,"group","Herpestidae","Carnivora","diurnal","group","Small",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"same","same","different","same","different","different","diurnal_diurnal","group_group","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"49","HIAM","ALBU","None",3.5044634,2.605731643,0.156438636,9.71468456,1.25403741318848,"None",1.022251907,0.74373095,0.046243218,2.835415812,0.0220079457536601,"None",1.110672366,0.851880499,0.050304735,3.240434043,0.104965567075902,"HIAM","Hippopotamus","amphibius","Hippo","Omnivore",1536310.4,"group","Hippopotamidae","Artiodactyla","crepuscular","group","Very_large",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","same","same","same","same","different","crepuscular_diurnal","group_group","Very_large_Very_large","1_1","Artiodactyla_Artiodactyla","Bovidae_Hippopotamidae","dry","NS"
"50","HINI","ALBU","None",0.508513558,0.439094348,0.015236226,1.620089256,-0.676263401115437,"Positive",2.40943365,0.526826957,1.552609754,3.617347339,0.879391719885737,"Positive",2.855669062,0.792250876,1.679860228,4.755371919,1.04930616311349,"HINI","Hippotragus","niger","Sable_antelope","Herbivore",236405.9,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"same","same","same","same","same","same","diurnal_diurnal","group_group","Very_large_Very_large","1_1","Artiodactyla_Artiodactyla","Bovidae_Bovidae","wet","NS"
"51","HYAF","ALBU","None",0.727571386,0.226160635,0.287519383,1.149504293,-0.31804315966453,"None",1.014143541,0.242479469,0.549399588,1.501182822,0.0140444543220349,"None",1.174235464,0.344486892,0.545901545,1.903018888,0.16061726688305,"HYAF","Hystrix","africaeaustralis","Porcupine","Herbivore",14936.02,"solitary","Hystricidae","Rodentia","nocturnal","solitary","Medium",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","different","different","same","different","different","diurnal_nocturnal","group_solitary","Medium_Very_large","1_1","Artiodactyla_Rodentia","Bovidae_Hystricidae","wet","NS"
"52","ICAL","ALBU","None",0.927664316,0.323728192,0.315734494,1.635730435,-0.0750853400837289,"None",0.959642697,0.325283184,0.346029567,1.706239382,-0.0411942544253766,"None",0.844094862,0.616308549,0.038066796,2.372860104,-0.16949039496751,"ICAL","Ichneumia","albicauda","Mongoose_white_tailed","Carnivore",3628.4,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","different","different","same","different","different","diurnal_nocturnal","group_solitary","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"53","KOEL","ALBU","None",0.947660606,0.101201802,0.687420454,1.084126545,-0.0537588513767146,"None",1.005688566,0.042964094,0.904105165,1.084035486,0.00567244720808261,"None",1.016738035,0.107851091,0.766362204,1.206058852,0.0165994978480766,"KOEL","Kobus","ellipsiprymnus","Waterbuck","Herbivore",204393.48,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","same","same","same","same","same","crepuscular_diurnal","group_group","Very_large_Very_large","1_1","Artiodactyla_Artiodactyla","Bovidae_Bovidae","wet","NS"
"54","LEMI","ALBU","None",1.728132835,0.475075568,0.835200982,2.717742098,0.547041539533836,"None",1.376081214,0.488479702,0.51958324,2.425169351,0.319239759571759,"None",1.125855669,0.618950041,0.188303766,2.538089745,0.118543341217512,"LEMI","Lepus","microtis","Hare","Herbivore",1763.61,"solitary","Leporidae","Lagomorpha","nocturnal","solitary","Small",-999,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","different","different","different","different","different","diurnal_nocturnal","group_solitary","Small_Very_large","-999_1","Artiodactyla_Lagomorpha","Bovidae_Leporidae","dry","NS"
"55","LESE","ALBU","None",0.700462495,0.594663661,0.022450118,2.190459907,-0.356014454966747,"None",0.919609536,0.68795161,0.036636749,2.609883486,-0.083806116420908,"None",1.325807066,1.006480435,0.05620383,3.750973598,0.282021380423261,"LESE","Leptailurus","serval","Serval","Carnivore",11999.96,"solitary","Felidae","Carnivora","crepuscular","solitary","Medium",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","different","different","same","different","different","crepuscular_diurnal","group_solitary","Medium_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Felidae","wet","NS"
"56","LOAF","ALBU","None",1.112765233,0.140618886,0.784513873,1.355868282,0.106848118328102,"None",0.939575372,0.084465391,0.742005626,1.082975617,-0.0623272376945801,"None",0.936966608,0.118915282,0.665595615,1.148994949,-0.0651076345185407,"LOAF","Loxodonta","africana","Elephant","Herbivore",3824539.93,"group","Elephantidae","Proboscidea","diurnal","group","Very_large",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"same","same","same","same","different","different","diurnal_diurnal","group_group","Very_large_Very_large","1_1","Artiodactyla_Proboscidea","Bovidae_Elephantidae","dry","NS"
"57","MATE","ALBU","None",1.067497868,0.903986356,0.038287437,3.39815483,0.0653174689289526,"None",1.032966926,0.752182481,0.046519134,2.866562044,0.0324351721999571,"None",2.052737239,1.391531093,0.099383058,5.193959912,0.719174141048649,"MATE","Manis","temminckii","Pangolin","Carnivore",11943.74,"solitary","Manidae","Pholidota","crepuscular","group","Medium",2,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","different","different","different","different","different","crepuscular_diurnal","group_solitary","Medium_Very_large","1_2","Artiodactyla_Pholidota","Bovidae_Manidae","dry","NS"
"58","MECA","ALBU","None",0.871308485,0.357281518,0.246038545,1.607564604,-0.137759191470266,"None",0.612949205,0.272920158,0.162451789,1.201511869,-0.489473209448256,"None",0.604163633,0.505286003,0.01902734,1.859282298,-0.503910202175403,"MECA","Mellivora","capensis","Honey_badger","Omnivore",8999.99,"solitary","Mustelidae","Carnivora","crepuscular","solitary","Medium",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","different","different","same","different","different","crepuscular_diurnal","group_solitary","Medium_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Mustelidae","dry","NS"
"59","MUMU","ALBU","None",0.900446001,0.484108938,0.149798562,1.99186275,-0.104865081738814,"None",0.489223412,0.41708776,0.015133438,1.541634873,-0.714936018587363,"None",0.726522212,0.599243099,0.024275949,2.195042776,-0.319486222454315,"MUMU","Mungos","mungo","Mongoose_banded","Carnivore",1260,"group","Herpestidae","Carnivora","diurnal","solitary","Small",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"same","same","different","same","different","different","diurnal_diurnal","group_group","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","dry","NS"
"60","ORAF","ALBU","None",0.892342848,0.499000561,0.139441133,2.016099651,-0.113904861504633,"None",0.7731091,0.439745251,0.119834423,1.780938735,-0.257335101932072,"None",0.617482258,0.49465655,0.021164374,1.827158734,-0.482104942876582,"ORAF","Orycteropus","afer","Aardvark","Carnivore",56175.2,"solitary","Orycteropodidae","Tubulidentata","nocturnal","solitary","Large",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","different","different","same","different","different","diurnal_nocturnal","group_solitary","Large_Very_large","1_1","Artiodactyla_Tubulidentata","Bovidae_Orycteropodidae","dry","NS"
"61","OTCR","ALBU","None",1.203583262,0.668473418,0.192911959,2.719167262,0.185303159063562,"None",1.394108071,0.720203909,0.265187453,3.009946332,0.332254835158325,"None",2.065860114,1.39277633,0.0988689,5.231209101,0.725546659789432,"OTCR","Otolemur","crassicaudatus","Bushbaby","Omnivore",1206.61,"group","Galagidae","Primates","nocturnal","group","Small",-999,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","same","different","different","different","different","diurnal_nocturnal","group_group","Small_Very_large","-999_1","Artiodactyla_Primates","Bovidae_Galagidae","wet","NS"
"62","OUOU","ALBU","None",1.181609688,0.154886318,0.828140345,1.45794321,0.166877651253554,"None",1.08424857,0.112433462,0.846943141,1.299112533,0.0808871848484476,"None",0.919930323,0.267761416,0.417876146,1.464034171,-0.0834573476767221,"OUOU","Ourebia","ourebi","Oribi","Herbivore",17186.09,"pair","Bovidae","Artiodactyla","diurnal","pair","Medium",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"same","different","different","same","same","same","diurnal_diurnal","group_pair","Medium_Very_large","1_1","Artiodactyla_Artiodactyla","Bovidae_Bovidae","dry","NS"
"63","PACY","ALBU","None",0.960794697,0.059758911,0.789232717,1.015473777,-0.0399945275904626,"None",0.991362378,0.038037392,0.894538157,1.053373372,-0.00867514247158096,"None",0.876134008,0.145250386,0.562383693,1.128456065,-0.13223622257661,"PACY","Papio","cynocephalus","Baboon","Omnivore",15822.15,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"same","same","different","different","different","different","diurnal_diurnal","group_group","Medium_Very_large","-999_1","Artiodactyla_Primates","Bovidae_Cercopithecidae","wet","NS"
"64","PALE","ALBU","None",1.10561748,0.929901568,0.035631313,3.423130545,0.100403984325967,"None",1.016219878,0.495294949,0.213252612,2.206579453,0.0160897410961962,"None",0.898975344,0.676175218,0.038929941,2.594377418,-0.106499670915538,"PALE","Panthera","leo","Lion","Carnivore",158623.93,"group","Felidae","Carnivora","nocturnal","group","Very_large",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","same","same","same","different","different","diurnal_nocturnal","group_group","Very_large_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Felidae","dry","NS"
"65","PHAF","ALBU","None",0.936375999,0.083945504,0.710048184,1.0331467,-0.0657381748344029,"None",0.994047521,0.050079417,0.871831782,1.077964732,-0.00597026562123918,"None",0.97314573,0.097396099,0.738727492,1.131189103,-0.0272214341159524,"PHAF","Phacochoerus","africanus","Warthog","Herbivore",82499.99,"group","Suidae","Artiodactyla","diurnal","group","Large",-999,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"same","same","different","different","same","different","diurnal_diurnal","group_group","Large_Very_large","-999_1","Artiodactyla_Artiodactyla","Bovidae_Suidae","wet","NS"
"66","POLA","ALBU","None",0.946295896,0.166246783,0.571644337,1.218835888,-0.0551999723684038,"None",1.079908119,0.152918105,0.767235747,1.376687827,0.0768759625170452,"None",0.918104197,0.161160592,0.571879052,1.212661786,-0.0854443904454803,"POLA","Potamochoerus","larvatus","Bushpig","Omnivore",69063.79,"group","Suidae","Artiodactyla","nocturnal","group","Large",1,"ALBU","Alcelaphus","buselaphus","Hartebeest","Herbivore",160937.86,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"different","same","different","same","same","different","diurnal_nocturnal","group_group","Large_Very_large","1_1","Artiodactyla_Artiodactyla","Bovidae_Suidae","wet","NS"
